OA21CD,MortgageDebt
E00047482,12655.3
E00047483,11376.42
E00047484,11427.25
E00047485,10142.76
E00047486,12792.78
E00047487,12755.34
E00047488,12161.18
E00047489,12907.09
E00047490,12676.6
E00047491,13889.15
E00047492,13088.22
E00047493,11141.83
E00047494,10941.9
E00047495,14469.63
E00047496,13614.03
E00047497,10145.05
E00047498,13751.52
E00047499,10006.76
E00047500,14897.26
E00047501,13195.88
E00047502,9793.89
E00047503,13788.15
E00047504,13157.32
E00047505,10177.23
E00047506,9633.37
E00047507,11536.53
E00047508,14867.23
E00047509,12097.85
E00047510,14903.3
E00047511,12422.34
E00047512,10505.01
E00047513,11249.02
E00047514,16819.63
E00047515,12204.54
E00047516,10426.27
E00047517,10111.83
E00047518,12928.09
E00047519,15516.44
E00047520,13869.31
E00047521,10920.22
E00047522,25983.27
E00047523,10227.67
E00047524,24046.59
E00047525,28218.42
E00047526,19623.04
E00047527,53986.01
E00047528,17360.54
E00047529,23805.59
E00047530,28090.27
E00047531,34009.72
E00047532,29684.47
E00047533,21290.64
E00047534,30237.62
E00047535,20585.13
E00047536,26468.78
E00047537,20495.38
E00047538,31841.54
E00047539,22560.92
E00047540,20319.04
E00047541,22135.5
E00047542,26189.29
E00047543,27067.88
E00047544,26923.3
E00047546,32053.57
E00047547,21126.63
E00047548,25215.66
E00047549,34591.46
E00047550,35805.47
E00047551,33915.45
E00047552,32798.82
E00047553,19941.79
E00047554,19269.38
E00047555,12898.65
E00047556,20679.29
E00047557,19082.23
E00047558,10109.56
E00047559,27883.1
E00047560,20946.66
E00047561,31639.46
E00047562,19037.66
E00047563,19982.46
E00047564,11856.89
E00047565,12578.32
E00047566,11022.06
E00047567,30213.78
E00047568,37355.01
E00047569,17840.78
E00047570,22113.44
E00047571,9917.98
E00047573,29944.16
E00047574,46246.94
E00047575,18152.34
E00047576,29684.47
E00047577,33146.92
E00047578,14220.34
E00047579,24608.75
E00047580,17049.7
E00047581,19936.01
E00047582,19769.88
E00047583,49798.86
E00047584,29710.22
E00047586,30385.45
E00047587,33393.52
E00047588,28071.51
E00047589,34255.45
E00047590,21929.25
E00047591,32733.81
E00047592,33275.45
E00047593,27517.88
E00047594,29134.29
E00047595,32806.18
E00047596,34475.04
E00047597,20742.17
E00047598,42651.61
E00047599,20379.99
E00047600,24648
E00047601,25976.12
E00047602,21199.72
E00047603,20971.37
E00047604,20961.55
E00047605,21028.28
E00047606,21040.63
E00047607,21516.14
E00047608,25528.83
E00047609,22842.39
E00047610,21824.38
E00047611,22097.87
E00047612,18585.81
E00047614,19109.33
E00047616,17809.87
E00047617,19697.31
E00047618,21867.96
E00047619,20074.79
E00047620,21168.19
E00047621,22862.95
E00047622,19126.56
E00047623,12194.58
E00047624,19879.13
E00047625,19944.8
E00047626,22386.8
E00047627,20968.07
E00047628,22470.54
E00047629,23048.83
E00047630,20134.39
E00047631,16377.06
E00047632,21185.68
E00047633,20415.36
E00047634,20052.92
E00047635,24508.71
E00047636,21584.62
E00047637,20259.42
E00047639,21715.64
E00047640,20326.53
E00047641,16924.23
E00047642,19078.52
E00047643,24095.25
E00047644,21154.08
E00047645,19722.6
E00047646,19769.57
E00047647,17361.05
E00047648,21697.91
E00047649,22506.09
E00047650,20903.26
E00047651,20156.97
E00047652,19363.82
E00047653,20362.65
E00047654,24294.2
E00047655,24735.95
E00047656,24307.74
E00047657,25729.06
E00047658,24299.96
E00047659,24110.11
E00047660,23350.74
E00047661,24184.69
E00047662,21265.4
E00047663,23168.31
E00047664,23677.32
E00047665,24177.31
E00047666,22798.64
E00047667,23568.97
E00047668,23644.37
E00047669,22643.3
E00047670,20263.14
E00047671,21762.28
E00047672,21210.05
E00047673,22124.99
E00047674,21736.75
E00047675,22624.93
E00047676,22327.57
E00047677,21483.1
E00047678,38071.96
E00047679,66727.55
E00047680,65224.67
E00047681,65769.07
E00047682,65645.48
E00047683,79501.3
E00047684,67237.22
E00047685,65224.67
E00047686,63892.15
E00047687,60138.57
E00047688,65605.72
E00047689,66975.35
E00047690,66889.05
E00047691,62611.61
E00047692,64309.64
E00047693,58138.45
E00047694,64198.11
E00047695,62410.97
E00047696,64792.72
E00047697,68197.83
E00047698,64309.64
E00047700,63822.44
E00047701,62535.91
E00047702,63120.65
E00047703,63584.77
E00047704,63346.16
E00047705,64473.24
E00047706,66129.79
E00047707,64509.95
E00047708,58311.46
E00047709,63609.96
E00047710,61490.43
E00047711,58070.64
E00047712,65446.99
E00047713,65946.95
E00047714,69375.85
E00047715,67859.54
E00047716,61747.19
E00047717,61834.23
E00047718,65010.49
E00047719,63479.92
E00047720,69826.46
E00047721,57933.75
E00047722,59717.36
E00047723,59772.6
E00047724,65489.45
E00047725,76469.42
E00047726,74619.41
E00047727,61372.71
E00047728,62015.13
E00047729,61874.25
E00047730,75966.69
E00047731,76697.36
E00047732,60848.15
E00047733,62768.7
E00047734,61097.35
E00047735,74052.62
E00047736,61354.3
E00047737,59274.49
E00047738,47306.91
E00047739,77103.59
E00047740,60794.35
E00047741,68068.69
E00047742,85036.38
E00047743,61250.31
E00047744,62258.7
E00047745,77119.55
E00047746,62238.22
E00047747,62922.67
E00047748,60674.68
E00047749,73798.95
E00047750,60601.53
E00047751,72599.67
E00047752,70977.6
E00047753,29956.41
E00047754,59409.69
E00047755,52056.28
E00047756,49581.63
E00047757,38122.98
E00047758,49074.16
E00047759,39003
E00047760,38922
E00047761,39552.88
E00047762,38303.13
E00047763,65267.61
E00047764,64722.7
E00047765,64963.59
E00047766,65004.85
E00047767,65062.82
E00047768,62691.26
E00047769,60376.27
E00047770,65404.95
E00047771,60229.63
E00047772,66199.71
E00047773,67701.99
E00047774,63793.43
E00047775,64941.44
E00047776,66796.7
E00047777,48691.32
E00047778,48400.45
E00047779,51080.1
E00047780,42673.4
E00047781,47484.58
E00047782,40638.49
E00047783,39497.89
E00047784,51068.84
E00047785,39653.74
E00047786,42758.01
E00047787,57757.88
E00047788,48235.75
E00047789,51754.37
E00047790,60042.33
E00047791,48023.91
E00047792,53300.24
E00047793,46291.4
E00047794,42570.65
E00047795,44934.17
E00047796,48112.8
E00047797,53171.6
E00047798,53001.4
E00047799,43979.18
E00047800,61656.16
E00047801,43349.59
E00047802,54441.07
E00047803,49943.84
E00047804,52787
E00047805,53881.61
E00047806,52583.26
E00047807,45400.12
E00047808,51410.59
E00047809,43056.9
E00047810,50157.8
E00047811,46607.59
E00047812,42050.64
E00047813,58880.06
E00047814,53455.46
E00047815,48396.26
E00047816,53171.6
E00047817,44263.6
E00047818,53804.19
E00047819,52410.8
E00047820,54900.21
E00047821,44744.52
E00047823,35739.21
E00047824,44177.78
E00047825,53345.95
E00047826,52722.97
E00047827,43548.84
E00047828,43789.29
E00047829,45836.6
E00047830,44146.32
E00047831,44852.23
E00047832,42451.59
E00047833,42341.3
E00047834,42345.78
E00047835,37962.72
E00047836,43428.5
E00047837,42840
E00047838,45836.87
E00047839,42464.21
E00047840,44032.27
E00047841,43854.04
E00047842,42091.83
E00047843,43962.03
E00047844,43249.6
E00047845,44888.28
E00047846,42673.4
E00047847,45967.91
E00047848,43111.65
E00047849,44096.19
E00047850,44300.2
E00047851,45392.29
E00047852,43719.31
E00047853,44800.61
E00047854,41162.51
E00047855,44585.55
E00047856,43171.11
E00047857,47134.69
E00047858,60591.7
E00047859,67742.28
E00047860,56429.32
E00047861,62979.15
E00047863,60279.15
E00047864,67490.76
E00047865,60768.81
E00047866,49858.95
E00047867,34443.86
E00047868,64663.08
E00047869,26964.69
E00047870,35371.82
E00047871,33946.08
E00047872,41531.23
E00047873,36975.9
E00047874,38815.07
E00047875,35744.7
E00047876,37240.99
E00047877,38411.59
E00047878,38494.29
E00047880,44437.13
E00047881,40890.05
E00047882,40888.44
E00047883,41060.57
E00047884,38411.59
E00047885,37531.93
E00047886,36291.21
E00047887,60008.91
E00047888,48050.35
E00047890,59536.4
E00047891,60287.48
E00047892,62026.02
E00047893,61695.41
E00047894,56539.43
E00047895,59439.75
E00047896,59460.07
E00047897,59104.1
E00047898,53118.04
E00047899,57691.52
E00047900,62551.66
E00047901,52022.4
E00047902,49109.14
E00047903,59112.35
E00047904,59921
E00047905,58525.29
E00047906,57487.14
E00047907,59470.47
E00047908,59230.57
E00047909,53069.32
E00047910,60194.54
E00047911,59491.75
E00047912,56375.01
E00047913,51767.26
E00047914,54813.03
E00047915,49088.94
E00047916,52485.57
E00047917,50945.4
E00047918,50316.74
E00047919,57483.28
E00047920,53965.55
E00047921,51944.16
E00047922,48027.29
E00047923,47570.94
E00047924,48769.19
E00047925,51439.39
E00047926,53565.03
E00047927,50941.61
E00047928,48757.73
E00047929,49165.39
E00047930,52237.23
E00047931,48391.13
E00047932,51897.74
E00047933,50224.13
E00047934,51148.43
E00047935,50316.74
E00047936,49814.4
E00047937,49927.36
E00047938,43772.23
E00047939,54733.06
E00047940,46300.16
E00047941,50743.48
E00047942,52451.18
E00047943,49240.1
E00047944,37223.95
E00047945,49165.39
E00047946,48778.26
E00047947,53274.64
E00047948,49218.33
E00047949,53464.4
E00047951,50358.25
E00047952,55063.61
E00047953,50314.66
E00047954,49699
E00047955,50094.35
E00047956,42648.84
E00047957,24535.2
E00047958,51196.41
E00047959,50119.39
E00047960,53890.12
E00047961,52430.89
E00047962,45742.49
E00047963,56249.52
E00047964,51841.49
E00047965,53767.92
E00047966,48064.4
E00047967,39998.64
E00047968,51847.85
E00047969,54090.5
E00047970,43792.97
E00047971,47605.95
E00047972,68277.19
E00047973,59071.63
E00047974,69854.4
E00047975,66407.38
E00047976,75030.94
E00047977,71477.38
E00047978,60977.17
E00047979,58591.38
E00047980,60072.44
E00047981,16387.73
E00047982,21349.02
E00047983,20311.53
E00047984,21433.66
E00047985,16873.29
E00047986,14602.27
E00047987,20529.66
E00047988,20467.45
E00047989,19834.02
E00047990,21469.68
E00047991,20194.86
E00047992,19759.79
E00047993,21524.01
E00047995,23543.99
E00047996,11684.37
E00047997,20773.86
E00047998,11615.49
E00047999,11267.08
E00048001,22725.34
E00048002,21363.39
E00048003,11401.89
E00048005,23109.78
E00048006,10774.95
E00048007,20635.7
E00048008,16949.39
E00048010,20757.76
E00048011,19129.91
E00048012,12546.23
E00048013,10210.16
E00048014,17910.95
E00048015,10860.9
E00048016,24299.65
E00048018,20077.39
E00048019,18507.6
E00048020,11833.32
E00048021,11317.48
E00048022,20487.24
E00048023,13758
E00048024,17326.65
E00048025,11064.39
E00048026,17771.02
E00048028,15388.36
E00048029,21377.99
E00048030,14089.81
E00048031,18898.23
E00048033,17298.25
E00048034,12993.29
E00048035,15879.45
E00048037,18208.93
E00048039,22415.16
E00048040,16651.59
E00048041,20120.77
E00048043,19755.81
E00048044,18054.74
E00048045,21432.22
E00048047,17022.03
E00048048,17220.01
E00048049,15627.05
E00048050,18724.87
E00048051,16873.29
E00048052,16281.25
E00048053,17329.33
E00048054,16765.82
E00048055,17606.92
E00048056,18982.46
E00048057,18946.48
E00048058,23054.34
E00048059,24325
E00048060,17185.17
E00048061,24811.5
E00048063,28801.05
E00048064,18865.16
E00048065,22533.76
E00048066,19691.66
E00048067,19813.1
E00048068,25026.68
E00048069,25865.33
E00048070,20169.25
E00048071,24884.74
E00048072,39440.78
E00048073,35252.17
E00048074,26212.28
E00048075,25889.99
E00048076,24908.8
E00048077,31726.47
E00048078,21180.78
E00048079,23510.85
E00048080,16090.82
E00048081,25580.68
E00048082,23352
E00048083,24873.68
E00048084,24325
E00048085,26692.92
E00048086,26027.75
E00048087,25616.59
E00048088,24542.19
E00048089,25780.34
E00048090,28347.62
E00048091,25808.23
E00048092,24325
E00048093,28066.7
E00048094,28710.01
E00048095,17386.34
E00048096,18089.71
E00048097,18769.41
E00048098,17389.81
E00048099,18178.82
E00048100,18166.49
E00048101,22134.78
E00048102,17999.15
E00048103,17987.35
E00048104,23316.04
E00048105,19862.57
E00048106,18504.91
E00048107,17931.49
E00048108,18705
E00048109,16736.05
E00048110,18760.58
E00048111,18885.64
E00048112,17553.08
E00048113,18191.36
E00048114,18625.61
E00048115,17370
E00048116,19887.68
E00048117,18144.12
E00048118,20445.49
E00048119,19609.3
E00048120,23334.53
E00048121,22060.56
E00048122,23151.27
E00048123,22388.69
E00048124,22858.75
E00048125,21873.29
E00048126,22850.09
E00048127,24178.79
E00048128,21217.94
E00048129,24182.41
E00048130,24800.37
E00048131,21793.4
E00048132,32602.36
E00048133,22720.37
E00048134,21950.19
E00048135,23332.88
E00048136,22864.78
E00048137,25939.92
E00048138,25847.89
E00048139,20406.82
E00048140,24911.72
E00048141,21950.19
E00048142,21299.81
E00048143,20648.06
E00048144,17734.43
E00048146,23334.44
E00048147,24389.1
E00048148,26839.7
E00048149,23038.63
E00048150,33421.57
E00048152,20720.98
E00048153,32526.12
E00048154,31396.17
E00048155,26308.12
E00048156,24763.9
E00048158,31701.46
E00048159,22549.54
E00048161,22780.79
E00048162,48006.48
E00048163,18573.38
E00048164,17966.3
E00048165,32223.6
E00048166,33189.29
E00048167,23122.17
E00048168,32282.2
E00048169,32633.86
E00048170,31712.3
E00048171,32526.12
E00048172,34784.65
E00048173,32931.46
E00048174,32801.77
E00048175,23541.55
E00048176,24769.72
E00048177,32346.58
E00048178,32040.51
E00048179,33482.34
E00048180,34549.05
E00048181,32854.81
E00048182,31791.54
E00048183,33367.31
E00048184,35318.74
E00048185,35712.78
E00048186,34356.89
E00048187,34975.41
E00048188,22112.78
E00048189,24332.38
E00048190,21596.15
E00048191,23962.29
E00048192,26779.23
E00048193,19723.36
E00048194,20303.93
E00048195,20392.43
E00048196,22872.47
E00048197,21950.19
E00048198,20932.63
E00048199,21072.18
E00048200,22134.65
E00048201,23230.62
E00048202,23389.55
E00048203,23252.32
E00048204,35492.88
E00048205,40512.46
E00048206,36727.41
E00048207,36982.09
E00048208,28920.12
E00048209,35492.88
E00048210,34620.1
E00048211,37563.3
E00048213,34675.1
E00048214,28098.53
E00048215,32904.86
E00048216,36079.54
E00048217,34546.4
E00048218,36857.99
E00048219,36696.03
E00048220,37062.02
E00048221,36725.27
E00048222,36742.63
E00048223,36844.99
E00048224,43122.4
E00048225,36047.46
E00048226,37731.17
E00048227,37282.44
E00048228,35982.44
E00048229,35492.88
E00048230,36992.58
E00048231,36358.56
E00048232,34929.5
E00048233,36344.71
E00048234,42424.17
E00048235,39751.78
E00048236,43375.15
E00048237,27102.48
E00048238,44228.1
E00048239,43948.79
E00048240,42698.56
E00048241,44922.88
E00048242,38468.75
E00048243,42698.56
E00048244,42771.81
E00048245,45949.49
E00048246,24446.24
E00048247,30656.29
E00048248,36410.8
E00048249,41797.45
E00048250,39228.97
E00048251,42070.64
E00048252,44782.87
E00048253,44159.7
E00048254,34916.02
E00048255,36092.96
E00048256,34773.88
E00048257,35196.24
E00048258,32775.67
E00048259,19615.52
E00048260,20029.93
E00048261,21086.93
E00048262,19543.99
E00048263,19061.97
E00048264,34271.71
E00048265,37263.68
E00048266,21812.46
E00048267,18677.44
E00048268,19778.59
E00048269,21253.14
E00048270,8097.38
E00048271,20955.92
E00048272,19860.51
E00048273,36194.21
E00048274,36354.51
E00048275,34523.7
E00048276,35187.62
E00048277,35221.15
E00048278,34231.13
E00048279,36249.89
E00048280,35684.16
E00048281,36037.9
E00048283,35352.27
E00048284,35085.07
E00048285,35684.16
E00048286,37843.29
E00048287,36751.04
E00048288,37112.98
E00048289,36607.03
E00048290,35013.4
E00048291,35694
E00048292,35927.11
E00048293,35401.43
E00048294,36925.35
E00048296,35790.63
E00048297,36078.83
E00048298,32940.05
E00048299,33038.81
E00048300,19524.72
E00048301,19201.11
E00048302,35539.11
E00048303,19634.22
E00048304,24568.34
E00048306,20267.84
E00048307,21258.37
E00048308,18147.39
E00048309,22618.26
E00048311,20933.54
E00048313,18565.31
E00048314,13715.08
E00048315,20401.18
E00048316,23595.18
E00048318,34273.25
E00048319,36771
E00048320,23665.13
E00048321,35469.2
E00048322,34738.59
E00048323,22562.37
E00048324,35535.8
E00048325,23753.01
E00048326,35670.25
E00048327,37077.43
E00048328,23587.69
E00048330,18749.37
E00048331,36558.59
E00048332,36623.68
E00048334,48883.32
E00048335,43016.7
E00048336,29573.87
E00048337,39112.55
E00048338,35600.39
E00048339,36716.28
E00048340,46173.06
E00048341,60968.41
E00048342,18148.71
E00048343,43196.5
E00048344,34859.12
E00048345,39205.14
E00048346,40093.29
E00048347,36130.11
E00048348,35723.39
E00048349,34651.8
E00048350,37417.59
E00048352,35528.74
E00048353,36539.25
E00048354,38963.77
E00048355,22335.47
E00048356,35794.78
E00048357,22585.85
E00048358,23839.04
E00048359,36063.87
E00048360,36637.77
E00048361,33791.5
E00048362,23488.32
E00048363,22820.08
E00048364,23039.5
E00048365,23881.47
E00048366,34815.53
E00048367,35172.26
E00048369,34203.24
E00048370,29220.7
E00048371,33061.54
E00048372,32590.82
E00048373,31897.4
E00048374,33356.76
E00048375,32606.23
E00048376,32759.49
E00048377,47179.29
E00048378,54701.23
E00048379,41546.55
E00048380,46235.99
E00048381,34034
E00048382,35670.25
E00048383,36791.55
E00048384,35917.03
E00048385,40448.1
E00048386,40224.6
E00048387,34528.87
E00048388,37769.28
