OA21CD,GreenspaceTotal,GreenspacePublic
E00001401,5.8622,0
E00001402,0,0
E00001403,0,0
E00001404,30.549,0
E00001405,0,0
E00001406,1.8086,0
E00001407,8.8618,0
E00001408,0,0
E00001410,0,0
E00001411,0,0
E00001412,3.3627,0
E00001413,1.4581,0
E00001415,0,0
E00001416,9.1596,0
E00001417,3.6297,0
E00001418,0,0
E00001419,0,0
E00001420,0.5968,0
E00001421,0.1113,0
E00001422,0,0
E00001423,5.3118,0
E00001424,0,0
E00001425,22.2793,0
E00001426,6.2862,0
E00001427,0,0
E00001428,0,0
E00001429,0,0
E00001430,0,0
E00001431,0,0
E00001432,0,0
E00001433,0,0
E00001434,0,0
E00001435,0,0
E00001436,0,0
E00001437,0.2185,0
E00001438,0,0
E00001439,2.1725,0
E00001440,0.8016,0
E00001441,0,0
E00001442,0,0
E00001443,61.5164,7.0381
E00001444,0,0
E00001445,18.021,0
E00001446,1.6338,0
E00001447,1.4436,0
E00001448,0,0
E00001449,0,0
E00001450,28.9534,0
E00001451,44.2205,44.2205
E00001452,0,0
E00001453,0,0
E00001454,28.2501,24.91
E00001455,0,0
E00001456,0,0
E00001457,0,0
E00001458,0,0
E00001459,0,0
E00001460,29.7112,29.7112
E00001461,0,0
E00001462,0,0
E00001463,0,0
E00001464,0,0
E00001465,0,0
E00001466,43.6405,0
E00001467,0,0
E00001468,0,0
E00001469,0,0
E00001470,0.8165,0
E00001471,0,0
E00001472,0,0
E00001474,0,0
E00001475,6.3074,0
E00001476,0,0
E00001477,0,0
E00001478,0,0
E00001479,0,0
E00001480,0,0
E00001481,1.8762,0
E00001482,0,0
E00001483,1.8815,0
E00001484,6.061,0
E00001485,0,0
E00001486,0,0
E00001487,0,0
E00001488,0,0
E00001489,0,0
E00001490,0,0
E00001491,0,0
E00001492,0,0
E00001493,0,0
E00001494,0,0
E00001495,0,0
E00001496,0,0
E00001497,0,0
E00001498,0.2588,0.2588
E00001499,0,0
E00001500,4.3355,0
E00001503,75.9036,0.176
E00001504,29.384,0
E00001505,0,0
E00001506,17.1019,17.1019
E00001507,0.9802,0
E00001508,0,0
E00001509,0,0
E00001511,0,0
E00001512,0,0
E00001514,31.6626,31.6626
E00001516,0,0
E00001517,31.8163,30.8043
E00001518,0.6049,0
E00001519,0,0
E00001520,0,0
E00001521,16.7476,16.7476
E00001522,0,0
E00001523,0,0
E00001524,0,0
E00001525,0,0
E00001526,3.3538,3.3538
E00001527,65.366,65.366
E00001528,7.6574,7.6574
E00001529,0,0
E00001530,0.4977,0.4977
E00001531,0,0
E00001534,0,0
E00001535,0,0
E00001536,0,0
E00001537,8.8503,8.8503
E00001538,0,0
E00001539,0,0
E00001540,0,0
E00001541,0,0
E00001542,0,0
E00001543,0,0
E00001544,0,0
E00001545,6.1648,0
E00001546,0,0
E00001547,30.1288,0
E00001548,0,0
E00001549,6.4159,0
E00001550,1.1195,0
E00001551,10.362,0
E00001552,63.5965,38.2038
E00001553,0,0
E00001554,0,0
E00001555,17.8358,0
E00001556,0.1262,0
E00001557,0,0
E00001558,0,0
E00001559,15.6589,1.6868
E00001560,0,0
E00001561,0,0
E00001562,0,0
E00001563,0,0
E00001564,0,0
E00001565,0,0
E00001566,0,0
E00001567,0,0
E00001568,0,0
E00001570,0,0
E00001571,0.9348,0
E00001572,0,0
E00001574,5.081,0
E00001575,0,0
E00001576,3.4805,0.3587
E00001577,0,0
E00001578,0,0
E00001579,0,0
E00001580,0,0
E00001581,0,0
E00001582,0,0
E00001583,0.511,0.511
E00001584,0,0
E00001585,3.9175,0
E00001586,0.3589,0
E00001587,2.1603,0
E00001588,0.1161,0
E00001589,0,0
E00001590,0,0
E00001591,0,0
E00001592,0,0
E00001593,0,0
E00001594,60.4145,60.4145
E00001595,0,0
E00001596,0,0
E00001597,37.8904,37.8904
E00001598,0,0
E00001599,0,0
E00001600,0,0
E00001601,2.1296,0
E00001602,0,0
E00001603,51.3449,0
E00001604,0,0
E00001605,0,0
E00001606,63.0688,0
E00001607,39.8213,0
E00001608,9.7542,0
E00001609,0,0
E00001610,0,0
E00001611,0,0
E00001612,0.0456,0
E00001613,52.3447,1.3455
E00001614,6.7842,0
E00001615,0,0
E00001616,0,0
E00001617,0,0
E00001618,0,0
E00001619,7.4646,7.4646
E00001620,0.8656,0
E00001621,0,0
E00001622,0,0
E00001623,0,0
E00001624,38.3013,0
E00001625,4.7067,0
E00001626,0.0192,0
E00001627,0,0
E00001628,27.0826,0
E00001629,21.0027,0
E00001630,0,0
E00001631,0,0
E00001633,0,0
E00001634,0,0
E00001635,0,0
E00001636,0.5748,0
E00001637,6.724,0
E00001638,7.1326,0
E00001639,0.4003,0
E00001640,13.4266,0
E00001641,1.6993,0
E00001642,0,0
E00001643,35.0876,35.0876
E00001644,0,0
E00001645,0.8571,0
E00001646,0.4462,0
E00001647,0,0
E00001648,0,0
E00001649,0,0
E00001650,9.7034,0
E00001651,0,0
E00001652,0.564,0
E00001653,0,0
E00001654,0.4472,0
E00001655,0.1134,0
E00001656,0.3844,0
E00001657,0.0823,0
E00001658,0,0
E00001659,8.8583,0
E00001660,0,0
E00001661,0,0
E00001662,0,0
E00001663,0,0
E00001664,0,0
E00001665,0,0
E00001666,0,0
E00001667,0,0
E00001668,0.5932,0.5932
E00001669,0,0
E00001670,4.7528,4.7528
E00001671,54.2539,54.226
E00001672,0,0
E00001673,1.3727,1.3727
E00001674,37.4352,33.3813
E00001675,5.4944,0
E00001676,0,0
E00001677,0,0
E00001678,0,0
E00001679,0,0
E00001680,0,0
E00001681,0,0
E00001682,0,0
E00001683,21.3169,0
E00001684,0,0
E00001685,0,0
E00001686,0,0
E00001687,0,0
E00001688,0,0
E00001689,0,0
E00001690,0,0
E00001691,5.3685,0
E00001692,0,0
E00001693,2.5984,2.5984
E00001694,11.8949,11.8949
E00001695,0,0
E00001696,0,0
E00001697,0,0
E00001698,0.2607,0.2607
E00001699,13.446,12.7225
E00001700,0.7916,0
E00001701,37.1647,37.1647
E00001702,47.6654,0
E00001703,21.6315,0
E00001704,0,0
E00001705,0,0
E00001706,0,0
E00001707,0,0
E00001708,0,0
E00001709,0,0
E00001710,0,0
E00001711,0,0
E00001712,0,0
E00001713,0,0
E00001714,0,0
E00001715,0,0
E00001716,0,0
E00001717,0,0
E00001718,1.3436,0
E00001719,0,0
E00001720,54.3716,40.6457
E00001721,0.5856,0.5856
E00001722,0,0
E00001723,0,0
E00001724,0,0
E00001725,0,0
E00001726,0,0
E00001727,51.0319,43.3833
E00001728,0,0
E00001729,1.4623,0
E00001730,0,0
E00001731,13.7181,0
E00001732,0,0
E00001733,0,0
E00001734,0,0
E00001735,0,0
E00001736,0,0
E00001737,0,0
E00001738,0,0
E00001739,0,0
E00001740,0,0
E00001741,7.2786,0
E00001742,0,0
E00001743,0,0
E00001744,0,0
E00001745,0,0
E00001746,0,0
E00001747,0,0
E00001748,0,0
E00001749,0,0
E00001750,2.9571,0
E00001751,0,0
E00001752,0,0
E00001753,0,0
E00001754,0,0
E00001755,0,0
E00001756,0,0
E00001757,4.6969,0
E00001758,2.7681,0
E00001759,0,0
E00001760,0,0
E00001761,6.3317,0
E00001762,0,0
E00001763,0,0
E00001764,0.834,0.834
E00001765,0.4069,0
E00001766,0,0
E00001767,24.839,0
E00001768,11.2057,0
E00001769,0,0
E00001770,0,0
E00001771,0,0
E00001772,0,0
E00001773,0,0
E00001774,0,0
E00001775,0,0
E00001776,3.5195,0
E00001777,0,0
E00001778,8.5699,0.982
E00001779,0,0
E00001780,0,0
E00001781,0,0
E00001782,3.4216,0
E00001783,10.708,0
E00001784,0,0
E00001785,0,0
E00001786,0,0
E00001788,40.328,0
E00001789,57.8738,0
E00001790,10.3229,0
E00001791,0,0
E00001792,0,0
E00001793,3.2678,3.2516
E00001794,19.2495,19.2495
E00001795,4.9497,4.9497
E00001796,0,0
E00001797,0,0
E00001798,1.9707,0
E00001799,0,0
E00001800,0,0
E00001802,0,0
E00001803,0,0
E00001804,0,0
E00001805,0,0
E00001806,0,0
E00001807,0,0
E00001808,0,0
E00001809,0,0
E00001810,0,0
E00001811,11.8169,0
E00001812,0,0
E00001813,0,0
E00001814,0,0
E00001815,0,0
E00001816,0,0
E00001817,0,0
E00001818,0,0
E00001819,1.1796,0
E00001820,0,0
E00001821,44.2664,0
E00001822,2.4486,0
E00001823,0,0
E00001824,38.0319,0
E00001825,0,0
E00001826,11.5967,0
E00001827,0,0
E00001828,0,0
E00001829,0,0
E00001830,0,0
E00001831,0,0
E00001832,0.2472,0
E00001833,0,0
E00001834,0,0
E00001835,0,0
E00001836,1.2591,0
E00001837,0,0
E00001838,2.149,0
E00001839,23.8352,0
E00001840,0,0
E00001841,0,0
E00001843,35.951,1.3327
E00001844,4.5787,0
E00001845,0,0
E00001846,2.0708,0
E00001847,0,0
E00001849,8.9486,0
E00001851,0,0
E00001852,0,0
E00001853,0,0
E00001854,0,0
E00001855,0,0
E00001856,0,0
E00001857,0,0
E00001858,0,0
E00001859,0,0
E00001860,0,0
E00001861,0,0
E00001862,0,0
E00001864,0,0
E00001865,0,0
E00001866,0,0
E00001867,0,0
E00001868,4.7702,0
E00001869,0,0
E00001870,20.0923,19.4939
E00001871,5.8676,0
E00001872,4.1802,0
E00001873,0,0
E00001874,1.8801,0
E00001875,0,0
E00001876,0,0
E00001877,8.4853,3.0159
E00001878,0,0
E00001879,0,0
E00001880,0,0
E00001881,0,0
E00001882,0,0
E00001883,0,0
E00001884,0,0
E00001885,0.9669,0
E00001886,3.4492,0
E00001887,47.7761,0
E00001888,10.3532,0
E00001889,12.0046,0
E00001890,0,0
E00001891,0.0613,0
E00001892,0.1104,0.0092
E00001893,0,0
E00001894,1.7377,0
E00001895,2.0093,0
E00001896,0,0
E00001897,0,0
E00001898,1.3595,0
E00001899,0,0
E00001900,0,0
E00001901,0,0
E00001902,0,0
E00001903,0,0
E00001904,67.4699,62.6827
E00001905,0,0
E00001906,0,0
E00001907,0,0
E00001908,2.3595,2.3595
E00001909,0,0
E00001910,7.8048,0
E00001911,0,0
E00001912,47.0435,38.9398
E00001913,0,0
E00001914,0,0
E00001915,0,0
E00001916,0,0
E00001917,0,0
E00001918,3.4122,3.4122
E00001919,74.9622,74.9622
E00001920,0,0
E00001921,0,0
E00001922,82.6392,74.3704
E00001923,0,0
E00001924,19.8371,0
E00001925,0,0
E00001926,0.0414,0
E00001927,0.458,0.458
E00001928,1.6648,0
E00001929,0,0
E00001930,0,0
E00001931,0,0
E00001932,0,0
E00001933,0.8784,0.8784
E00001934,0,0
E00001935,0,0
E00001936,3.9805,3.9805
E00001937,22.2093,1.0448
E00001938,0,0
E00001939,0,0
E00001940,0,0
E00001941,0.0098,0.0098
E00001943,35.5322,35.5322
E00001944,5.4278,5.373
E00001945,0,0
E00001946,0,0
E00001947,0,0
E00001948,0,0
E00001949,0,0
E00001950,79.214,71.6349
E00001951,30.2957,0
E00001952,14.0625,0
E00001953,0,0
E00001954,31.3352,0
E00001955,2.0661,0
E00001956,0.0551,0.0551
E00001957,3.817,0
E00001958,11.2709,0.3749
E00001959,0,0
E00001960,18.7957,0.7928
E00001961,0,0
E00001962,0,0
E00001963,1.4907,0
E00001964,12.516,12.516
E00001965,3.5418,0
E00001966,0,0
E00001967,0,0
E00001968,13.6753,13.6753
E00001969,6.1542,6.1542
E00001970,0,0
E00001971,0,0
E00001972,0,0
E00001973,0,0
E00001974,0.396,0
E00001975,0,0
E00001976,45.7521,0
E00001977,0,0
E00001980,41.5617,0
E00001982,0,0
E00001983,0,0
E00001984,0,0
E00001985,0,0
E00001986,66.2029,66.2029
E00001987,0,0
E00001988,0,0
E00001989,3.863,3.863
E00001990,3.6426,3.6426
E00001991,4.9681,0
E00001993,0,0
E00001994,0,0
E00001995,0,0
E00001996,0,0
E00001997,0,0
E00001998,0,0
E00002000,0,0
E00002001,0,0
E00002002,0.0634,0
E00002004,0,0
E00002005,0,0
E00002006,0,0
E00002007,0,0
E00002008,1.5343,0
E00002009,1.6063,0
E00002010,0,0
E00002011,0,0
E00002012,0,0
E00002013,0,0
E00002014,0.1057,0
E00002015,0,0
E00002016,0,0
E00002017,0,0
E00002018,0,0
E00002019,0,0
E00002020,0,0
E00002021,10.4296,0
E00002022,0,0
E00002023,0,0
E00002024,0,0
E00002025,0,0
E00002026,0,0
E00002027,0,0
E00002028,0,0
E00002029,0,0
E00002030,0,0
E00002031,0,0
E00002032,0,0
E00002033,0,0
E00002034,0,0
E00002035,0,0
E00002036,0,0
E00002037,0,0
E00002038,5.8674,5.5516
E00002039,25.6812,0
E00002040,2.3047,0
E00002042,0,0
E00002043,0,0
E00002044,0.0569,0
E00002045,55.5955,55.4743
E00002046,0,0
E00002047,0.6139,0.6139
E00002048,0,0
E00002049,7.3476,6.2332
E00002050,0,0
E00002051,16.4865,0
E00002052,0,0
E00002053,0,0
E00002054,0,0
E00002055,0,0
E00002056,0,0
E00002057,0,0
E00002058,0,0
E00002059,18.3768,0
E00002060,12.8813,0
E00002061,0,0
E00002062,0,0
E00002063,0,0
E00002064,0,0
E00002065,0,0
E00002066,0,0
E00002067,11.0203,0
E00002068,6.7319,0
E00002069,0,0
E00002070,0,0
E00002072,0,0
E00002073,16.4567,0
E00002075,33.2642,33.2627
E00002076,16.8194,0
E00002077,2.5259,0
E00002078,4.9946,0
E00002079,0,0
E00002080,3.6251,0
E00002081,0,0
E00002082,0,0
E00002083,0,0
E00002084,0,0
E00002085,42.1339,0
E00002086,0.1529,0
E00002087,0,0
E00002088,18.6576,0
E00002089,23.813,0.0057
E00002090,0.656,0
E00002091,24.5723,0
E00002092,12.2494,0
E00002093,0,0
E00002094,0,0
E00002095,0,0
E00002096,16.5354,0
E00002097,0,0
E00002098,44.8469,0
E00002099,0,0
E00002100,0,0
E00002101,0,0
E00002102,0,0
E00002103,0,0
E00002104,0,0
E00002105,1.0001,0
E00002106,0,0
E00002107,38.2946,0
E00002108,0,0
E00002109,0,0
E00002110,11.151,0
E00002111,0.5266,0
E00002112,0,0
E00002114,0,0
E00002115,0,0
E00002117,0,0
E00002118,0,0
E00002120,0,0
E00002121,0,0
E00002123,0,0
E00002124,0,0
E00002125,0,0
E00002126,0,0
E00002127,1.3595,0
E00002128,2.1683,0
E00002129,16.4414,0
E00002130,1.9157,0
E00002131,0,0
E00002132,0,0
E00002133,0,0
E00002134,0,0
E00002135,35.1613,0
E00002136,0,0
E00002137,0,0
E00002138,0,0
E00002139,0,0
E00002140,0,0
E00002141,0,0
E00002142,0,0
E00002143,18.9465,0
E00002144,2.0445,0
E00002145,0,0
E00002146,0,0
E00002147,0,0
E00002148,0,0
E00002149,0,0
E00002150,0,0
E00002151,0,0
E00002152,0,0
E00002153,0,0
E00002154,1.7882,0
E00002155,55.7309,0
E00002156,0,0
E00002157,0,0
E00002158,0,0
E00002159,0,0
E00002160,62.128,0
E00002161,0.9065,0
E00002162,0,0
E00002163,0,0
E00002164,9.8841,0
E00002165,0,0
E00002166,4.8299,0
E00002167,41.5034,0
E00002168,0,0
E00002169,0,0
E00002170,3.3694,0
E00002171,0,0
E00002172,0,0
E00002173,0,0
E00002174,0,0
E00002175,0,0
E00002176,2.7281,0
E00002177,0.5763,0
E00002178,4.9608,1.9339
E00002179,0,0
E00002180,10.1032,0
E00002181,4.631,0
E00002182,4.2684,0
E00002183,6.9907,0
E00002184,0,0
E00002185,4.2156,0
E00002186,0,0
E00002187,9.1946,0
E00002188,0,0
E00002189,0,0
E00002190,2.5601,0
E00002191,0,0
E00002192,0,0
E00002193,20.1368,0
E00002194,0,0
E00002195,0.5016,0
E00002196,0,0
E00002197,13.4558,0
E00002198,2.2188,0
E00002199,3.2001,0
E00002200,4.8997,0
E00002201,20.8123,0
E00002202,0,0
E00002203,0,0
E00002204,24.2392,0
E00002205,4.3339,0
E00002206,2.611,0
E00002207,14.5881,0
E00002208,0,0
E00002209,0,0
E00002210,0,0
E00002211,0.4369,0
E00002212,21.6149,0
E00002213,0,0
E00002214,5.8225,5.8225
E00002215,0,0
E00002216,0,0
E00002217,0,0
E00002218,0,0
E00002219,0,0
E00002220,0,0
E00002221,0,0
E00002222,0,0
E00002223,0,0
E00002224,0,0
E00002225,0,0
E00002226,0,0
E00002227,0,0
E00002228,0,0
E00002229,0,0
E00002230,0,0
E00002231,0,0
E00002232,9.165,0
E00002233,0,0
E00002234,0,0
E00002235,3.463,3.463
E00002236,8.8184,0
E00002237,38.6244,38.6244
E00002238,0.686,0
E00002239,0,0
E00002240,0,0
E00002241,0,0
E00002242,2.853,2.853
E00002243,0,0
E00002244,0,0
E00002245,0,0
E00002246,23.5974,17.3631
E00002247,54.0156,32.7991
E00002248,0,0
E00002249,2.3948,2.3948
E00002250,17.1234,15.8796
E00002251,0.9189,0.9189
E00002252,0,0
E00002253,10.5723,0
E00002254,0,0
E00002255,33.5655,0
E00002256,5.2396,0
E00002257,0,0
E00002258,0,0
E00002260,0,0
E00002261,0,0
E00002262,0,0
E00002263,8.5981,7.7021
E00002264,0,0
E00002265,0,0
E00002266,7.8936,0
E00002267,0,0
E00002268,4.4761,4.4761
E00002269,63.9144,20.5704
E00002270,0.005,0.005
E00002271,26.296,0
E00002272,29.1692,18.7068
E00002273,0,0
E00002274,0,0
E00002275,40.4331,40.4331
E00002279,24.4766,0
E00002280,0,0
E00002281,0,0
E00002282,0,0
E00002283,0,0
E00002284,0,0
E00002285,0,0
E00002286,3.5752,0
E00002287,0,0
E00002288,0.0704,0
E00002289,1.3087,0
E00002290,0,0
E00002291,0,0
E00002292,0,0
E00002293,56.0559,0
E00002294,61.3371,0
E00002296,9.2462,1.2698
E00002297,0,0
E00002298,0,0
E00002299,0,0
E00002300,0.0471,0
E00002301,0,0
E00002302,0.043,0
E00002303,0,0
E00002304,0.5535,0
E00002305,0.5258,0
E00002306,0,0
E00002307,0.5532,0
E00002308,0.0421,0
E00002309,0,0
E00002310,0,0
E00002311,2.7902,0
E00002312,0,0
E00002314,0,0
E00002316,0,0
E00002319,6.9466,6.9466
E00002321,0,0
E00002323,0,0
E00002324,0,0
E00002325,0,0
E00002326,0,0
E00002327,0,0
E00002328,0,0
E00002329,0,0
E00002330,0,0
E00002331,12.8267,0
E00002333,0,0
E00002334,0.0983,0
E00002336,0,0
E00002337,0,0
E00002339,0.5777,0
E00002340,0,0
E00002341,0,0
E00002343,40.8298,0
E00002345,0,0
E00002346,8.5134,0
E00002347,0.155,0
E00002348,3.4315,0
E00002349,0,0
E00002350,0.0553,0
E00002351,1.0776,1.0776
E00002352,83.173,83.173
E00002353,48.7999,48.7999
E00002354,0.0009,0.0009
E00002355,18.2213,18.2213
E00002356,0.1292,0
E00002357,0,0
E00002358,3.8472,0
E00002359,0,0
E00002360,34.9093,34.9093
E00002361,0,0
E00002362,0,0
E00002363,0,0
E00002364,0.2028,0
E00002365,8.6682,0
E00002366,0,0
E00002367,0,0
E00002368,0,0
E00002369,0,0
E00002370,0,0
E00002372,0,0
E00002373,6.4431,6.4431
E00002374,20.7929,20.7929
E00002375,38.4483,6.8677
E00002376,2.1528,2.1528
E00002377,18.2261,0.5956
E00002378,33.098,0
E00002379,0.383,0
E00002380,0,0
E00002381,0.1305,0
E00002382,0,0
E00002383,0,0
E00002385,0,0
E00002386,0,0
E00002387,0,0
E00002388,0,0
E00002389,0,0
E00002390,0,0
E00002391,0,0
E00002392,0,0
E00002393,0,0
E00002394,0,0
E00002395,6.7729,0
E00002396,0,0
E00002397,0,0
E00002398,0.7711,0
E00002399,0.9628,0
E00002400,0.5418,0
E00002401,0,0
E00002402,0,0
E00002403,0,0
E00002404,3.8183,0
E00002405,0,0
E00002406,0,0
E00002407,4.9744,0
E00002408,0,0
E00002409,0,0
E00002410,0,0
E00002411,0,0
E00002412,0,0
E00002413,0,0
E00002414,0,0
E00002415,0,0
E00002416,0,0
E00002417,4.5815,0
E00002418,0,0
E00002419,6.9645,0
E00002420,0,0
E00002421,0,0
E00002422,35.4532,30.9204
E00002423,0.2145,0
E00002424,0,0
E00002426,0,0
E00002427,0,0
E00002428,0,0
E00002429,0,0
E00002430,0,0
E00002431,0,0
E00002432,0,0
E00002433,0,0
E00002434,0,0
E00002435,0,0
E00002436,0.1631,0
E00002437,0,0
E00002438,0,0
E00002439,0,0
E00002440,0,0
E00002441,0.9979,0
E00002442,0,0
E00002444,0,0
E00002445,0,0
E00002446,0,0
E00002448,0,0
E00002449,7.8078,0
E00002450,82.7043,82.7043
E00002451,0.036,0.036
E00002452,6.1652,0
E00002453,0,0
E00002454,73.6635,73.6635
E00002455,31.0806,0.4573
E00002456,0,0
E00002457,0,0
E00002458,0.8101,0.8101
E00002459,0,0
E00002460,5.0387,5.0387
E00002461,0,0
E00002462,59.5856,59.5856
E00002463,0,0
E00002464,0,0
E00002465,0,0
E00002466,0,0
E00002467,0,0
E00002468,0,0
E00002469,0,0
E00002470,0.3513,0.3513
E00002471,0,0
E00002472,0,0
E00002473,4.6552,0
E00002474,0,0
E00002475,0,0
E00002476,6.4979,0
E00002477,0.3794,0
E00002478,0,0
E00002479,0,0
E00002480,0,0
E00002481,0,0
E00002482,0,0
E00002483,42.9495,0
E00002484,0,0
E00002486,0,0
E00002487,3.5585,0
E00002488,0,0
E00002489,0,0
E00002490,0,0
E00002491,0,0
E00002492,0,0
E00002493,0,0
E00002494,4.1497,0
E00002495,0,0
E00002496,0,0
E00002497,0,0
E00002498,64.1147,64.1147
E00002499,0,0
E00002500,4.5593,4.5593
E00002501,0,0
E00002502,0,0
E00002503,0,0
E00002504,0,0
E00002505,0,0
E00002506,0,0
E00002507,0.1766,0.1766
E00002508,39.0196,37.2602
E00002509,3.4926,0
E00002510,55.2936,35.3283
E00002511,0.5076,0.5076
E00002512,2.0978,2.0978
E00002513,0,0
E00002514,0,0
E00002515,2.4273,2.4273
E00002516,51.3295,51.3295
E00002517,0,0
E00002518,10.3058,10.3058
E00002520,53.5207,0
E00002521,0,0
E00002522,0,0
E00002523,80.6549,80.6549
E00002524,0,0
E00002526,0,0
E00002527,0.5806,0.5806
E00002528,0,0
E00002529,0,0
E00002530,4.4594,0
E00002531,3.1548,0
E00002533,1.7499,0
E00002534,0,0
E00002535,0.7597,0
E00002536,0,0
E00002537,0.4308,0
E00002538,0,0
E00002540,0,0
E00002541,0,0
E00002542,0,0
E00002544,0,0
E00002545,3.1703,0
E00002546,0,0
E00002547,9.6794,0
E00002548,0,0
E00002549,0,0
E00002550,0,0
E00002552,0,0
E00002553,0,0
E00002554,0,0
E00002555,0,0
E00002556,0.8744,0
E00002559,0,0
E00002560,0,0
E00002561,2.6342,0
E00002562,1.4474,0
E00002563,0,0
E00002564,0,0
E00002565,0,0
E00002566,0,0
E00002567,21.8442,0
E00002568,0,0
E00002569,0,0
E00002570,3.1818,0
E00002571,8.0864,0
E00002572,0,0
E00002573,0.3247,0
E00002575,2.8473,0
E00002576,0,0
E00002577,0,0
E00002578,0,0
E00002579,0,0
E00002580,0,0
E00002581,11.0916,0.4728
E00002582,0,0
E00002583,0,0
E00002584,0,0
E00002585,0,0
E00002586,0,0
E00002587,0.1754,0
E00002588,0,0
E00002589,0,0
E00002591,0,0
E00002592,0,0
E00002593,0,0
E00002594,0,0
E00002595,0,0
E00002596,0,0
E00002597,0,0
E00002598,0,0
E00002599,0,0
E00002600,0,0
E00002601,0,0
E00002602,17.8922,0
E00002603,1.5452,0
E00002604,0,0
E00002605,0,0
E00002606,0,0
E00002607,68.0506,0
E00002608,0,0
E00002609,0,0
E00002610,0,0
E00002611,43.0786,43.0786
E00002612,0,0
E00002613,0,0
E00002614,0,0
E00002615,0,0
E00002616,0,0
E00002617,0,0
E00002618,50.6931,50.6931
E00002619,0,0
E00002620,0,0
E00002621,0,0
E00002622,34.3904,0
E00002623,0,0
E00002624,12.4638,0
E00002625,20.2843,0
E00002626,14.4025,14.4025
E00002627,0,0
E00002628,0,0
E00002629,0,0
E00002630,0,0
E00002631,0,0
E00002632,0,0
E00002633,0,0
E00002634,0,0
E00002635,0,0
E00002636,0.0042,0
E00002637,0,0
E00002638,0,0
E00002639,0,0
E00002640,0,0
E00002641,0,0
E00002642,0,0
E00002643,0,0
E00002644,0,0
E00002645,0,0
E00002646,0,0
E00002647,0,0
E00002648,0,0
E00002649,0,0
E00002650,0,0
E00002651,0,0
E00002652,0,0
E00002653,3.009,0
E00002654,0,0
E00002655,0,0
E00002657,0,0
E00002658,0,0
E00002659,0,0
E00002660,1.4213,0
E00002661,0,0
E00002662,0,0
E00002663,0,0
E00002664,0.6519,0
E00002665,0,0
E00002667,1.8111,0
E00002668,0.0633,0
E00002669,1.5441,0
E00002670,10.0545,0
E00002672,2.7981,0
E00002676,0,0
E00002677,0.9228,0
E00002678,24.4827,0
E00002679,6.8122,0
E00002680,0,0
E00002681,0.0308,0
E00002682,0,0
E00002683,0,0
E00002684,0,0
E00002685,0,0
E00002686,4.2007,0
E00002687,1.4059,0
E00002688,0,0
E00002689,0,0
E00002690,0,0
E00002691,0,0
E00002692,0,0
E00002693,0,0
E00002694,0,0
E00002695,0,0
E00002696,0,0
E00002697,35.5918,35.5918
E00002698,0,0
E00002699,0,0
E00002700,0,0
E00002701,0,0
E00002702,17.3419,17.3419
E00002703,0,0
E00002704,0,0
E00002705,2.2324,0
E00002707,0,0
E00002708,0,0
E00002709,0,0
E00002710,0,0
E00002711,0.7014,0
E00002712,0,0
