MSOA21CD,GreenspaceTotal,GreenspacePublic,TreeCover,OutdoorAddresses
E02002224,17.8166,5.7165,2.5728,93.617
E02002225,2.9748,0,5.4988,84.7436
E02002226,12.6743,6.9593,2.6291,88.2798
E02002227,7.67,4.04,3.3234,74.2483
E02002228,1.4808,0,2.3366,88.3742
E02002229,4.7127,0.2558,4.4987,89.6633
E02002230,3.3615,0,2.204,76.0377
E02002231,16.899,5.7226,5.5865,91.7751
E02002232,8.2821,4.5166,5.3249,88.3598
E02002233,8.6532,0.0616,1.8633,96.2337
E02002234,8.8721,8.5816,3.4668,90.0885
E02002235,23.0087,12.5111,4.2813,93.837
E02002236,10.796,6.3181,6.4122,92.2642
E02002237,4.36,2.6771,4.3303,96.4442
E02002238,7.5138,0,4.096,89.4047
E02002239,1.5017,0.583,4.9035,89.7717
E02002240,5.9828,1.775,7.49,81.1758
E02002241,10.3269,6.7981,3.9877,92.6402
E02002242,12.7615,1.6466,5.4947,91.6232
E02002243,3.5871,0,7.6005,94.4816
E02002244,10.5914,9.2933,4.8958,93.2367
E02002245,16.3702,0.0002,5.2703,81.4066
E02002246,3.0678,2.0957,7.9189,88.9291
E02002247,0.4019,0.0043,15.6005,79.1124
E02002248,10.6766,1.545,5.6598,93.8712
E02002249,11.2807,9.2612,3.5608,91.9772
E02002250,0.5337,0,7.5894,83.8232
E02002251,4.0153,2.2323,6.5686,61.1274
E02002252,11.4616,0,8.0066,93.4074
E02002253,7.7487,1.9406,6.4945,91.1265
E02002254,7.4256,1.3691,5.798,89.1071
E02002255,5.6334,3.5119,3.1958,85.1785
E02002256,2.3021,0.0192,15.3346,80.4471
E02002257,1.6921,0.9307,1.7938,95.4763
E02002258,12.6565,1.0179,4.233,86.3528
E02002259,14.7706,11.3288,3.1316,85.5883
E02002260,8.5274,2.9547,4.2593,83.9725
E02002261,2.8124,0.0025,4.1707,86.0078
E02002262,3.4983,0.2489,3.2236,86.7685
E02002263,0.7493,0,6.7004,87.3074
E02002264,9.903,2.1009,5.062,88.3438
E02002265,0.2737,0,9.7664,79.4673
E02002266,1.7329,0,1.6505,91.7978
E02002267,3.2603,0,1.8403,87.8393
E02002268,5.8301,0.9768,2.5375,83.2378
E02002269,5.1604,0.173,3.0725,84.8872
E02002270,0.3944,0.0002,5.04,79.6699
E02002271,8.9928,5.4654,5.285,91.2191
E02002272,6.4,3.4763,7.2064,89.2439
E02002273,7.577,0.0093,4.6532,88.6728
E02002274,2.6263,0.0052,6.9199,90.6429
E02002275,3.6901,1.1119,2.645,86.1567
E02002276,10.8213,5.6997,7.0643,95.9543
E02002277,0.2896,0,16.6042,94.9577
E02002278,2.1816,0,2.6242,88.2553
E02002279,4.6579,1.2708,2.4576,85.0555
E02002280,12.0394,2.2935,2.1539,71.3457
E02002281,11.7005,0,1.944,89.8334
E02002282,3.4444,0.0085,1.938,89.1487
E02002283,14.4627,3.225,3.1037,80.6362
E02002284,7.7247,0.3916,7.663,95.5101
E02002285,1.5605,0.0478,2.3414,89.8518
E02002286,2.935,0,2.1881,88.4691
E02002287,4.1063,0.1255,1.791,74.4171
E02002288,9.256,4.0716,13.9798,91.9156
E02002289,12.4574,6.1716,2.2246,92.431
E02002290,4.0098,0.4489,2.0965,92.7677
E02002291,7.7052,0,1.5776,93.6563
E02002292,13.9257,0.2754,4.2733,94.0713
E02002293,6.7063,2.241,1.2793,88.5223
E02002294,3.8277,0,3.0124,91.639
E02002295,3.9667,0,3.5189,92.6571
E02002296,10.0938,1.5899,3.4611,81.4151
E02002297,15.5978,0,6.4269,92.0929
E02002298,2.547,1.0755,8.4886,91.5825
E02002299,7.945,0.1256,2.9452,80.8339
E02002300,5.3781,0,4.4951,87.918
E02002301,8.3066,1.953,2.1465,90.1544
E02002302,1.5015,0,2.0361,89.9891
E02002303,3.9322,0,4.4593,90.1745
E02002304,12.3123,2.3204,3.3773,79.0158
E02002305,3.5835,0,2.6973,89.6034
E02002306,5.8991,0,4.9354,90.5481
E02002307,3.7675,0,2.5862,91.437
E02002308,8.4698,0,2.8966,87.0742
E02002309,9.5795,5.0373,3.759,85.103
E02002310,6.7796,5.0038,3.5816,90.2465
E02002311,4.0338,0,2.9654,86.2996
E02002312,7.8245,0,4.4578,73.7887
E02002313,6.4236,0,1.2027,91.2377
E02002314,3.5426,0.5081,6.3823,91.0821
E02002315,3.9159,0.7393,3.3746,86.3331
E02002316,1.1045,0,4.8998,88.9191
E02002317,12.8187,2.8666,3.4188,94.473
E02002318,4.1723,0,4.3864,89.7292
E02002319,3.6792,0.1348,4.9555,88.7876
E02002320,8.8054,0.4996,6.7539,82.3437
E02002321,3.6112,0,7.9962,84.2612
E02002322,0.5463,0.0241,2.4715,86.1627
E02002323,1.2049,0.0433,8.576,88.493
E02002324,0.6297,0.2011,2.5725,86.2969
E02002325,2.6714,0.1738,5.9176,85.888
E02002326,1.0641,0,7.118,91.8423
E02002327,1.8701,0.8629,14.079,91.4707
E02002328,0.3289,0.0497,7.2658,86.4772
E02002329,0.9373,0.008,8.3451,88.5833
E02002330,15.8754,0,12.977,92.0451
E02002331,2.0485,0.3828,11.004,84.7792
E02002332,3.9774,0.1669,4.3184,92.126
E02002333,22.4819,15.4476,12.6073,84.4903
E02002334,0.5404,0,11.415,93.1114
E02002335,5.9365,0.1041,13.1414,90.8647
E02002336,5.0176,3.2755,16.5835,88.4309
E02002337,5.3279,0.2566,7.1135,91.8532
E02002338,4.9154,0.6008,6.8319,88.2631
E02002339,17.7261,16.3659,6.3567,89.5128
E02002340,11.3844,7.8133,4.5197,87.8951
E02002341,11.2454,0,20.2774,89.0131
E02002342,11.4775,0,15.3125,89.6377
E02002343,6.6057,1.8017,6.3,93.2058
E02002344,9.879,0,18.3479,79.6409
E02002345,14.0109,0.3387,20.6569,86.2691
E02002346,6.0249,0.294,21.9839,88.6638
E02002347,7.6835,0,25.2552,88.2188
E02002348,19.781,1.494,30.9882,88.7713
E02002349,22.6696,1.3424,27.1388,91.5929
E02002350,6.6784,1.7224,13.3562,91.7502
E02002351,0.8775,0,9.4076,91.8494
E02002352,0.5899,0.0019,14.7762,86.7799
E02002353,6.4688,0.0957,15.0445,91.7094
E02002354,11.4389,2.9808,16.3919,87.5824
E02002356,6.2745,1.5904,11.9766,90.7249
E02002357,4.3623,0,20.809,88.821
E02002358,7.643,2.1023,10.8165,91.0565
E02002359,1.4849,0.0251,13.4267,88.2874
E02002360,12.2027,8.8803,20.6278,89.4596
E02002361,25.3433,12.7279,31.2432,85.5118
E02002362,8.7447,0.1138,25.605,84.6947
E02002363,7.922,1.076,19.2031,90.1593
E02002364,1.6858,0.1305,10.3931,85.8517
E02002366,0.2737,0,18.1467,88.6334
E02002367,8.5449,0,16.0839,91.7271
E02002368,11.2875,0.0103,7.5392,88.534
E02002369,7.4639,4.4948,7.7906,83.6979
E02002370,1.3327,1.0124,7.443,94.0114
E02002371,15.7092,9.2212,11.0407,93.4098
E02002373,13.7905,0.0037,13.0843,88.2038
E02002374,17.3755,8.729,15.28,78.6875
E02002375,19.2723,16.0987,17.028,90.8786
E02002376,10.8596,0,7.1725,87.1597
E02002377,0.1713,0,4.496,92.1533
E02002379,4.1462,0.0621,5.7318,96.051
E02002380,7.8527,0,9.5308,92.907
E02002381,11.4436,4.826,3.2656,88.1345
E02002382,3.6162,0,2.912,92.6404
E02002383,0.4338,0,3.7215,76.3049
E02002384,9.0168,6.7359,5.421,49.0168
E02002385,13.1738,5.6503,8.4093,82.2683
E02002386,3.8235,0,7.1959,94.041
E02002387,12.784,0,9.8155,81.2522
E02002388,10.5652,0.1285,9.4589,88.5965
E02002389,26.0093,0,10.7367,78.9978
E02002390,6.2118,2.4247,9.0831,85.535
E02002391,6.0568,3.1892,3.1319,85.753
E02002392,13.0009,9.3563,5.8627,69.8417
E02002393,5.2034,0,4.7604,46.7832
E02002394,7.6279,3.3443,4.4185,79.9881
E02002395,17.8446,0.5574,4.946,96.6608
E02002396,20.6629,5.8475,10.0839,80.1471
E02002397,4.6563,0,9.9506,85.4922
E02002398,21.2279,3.9033,11.8501,93.7408
E02002399,7.21,4.2443,4.8047,97.5786
E02002400,10.7687,4.7106,7.4782,71.7748
E02002401,2.1233,0.4782,6.7977,90.0431
E02002402,1.5244,0.733,17.1442,93.0511
E02002403,6.5878,0,6.9313,88.8214
E02002404,6.9819,1.9819,3.9173,52.8868
E02002405,6.9165,0,7.0465,90.0702
E02002406,1.8831,0,6.6016,93.387
E02002407,0.7909,0,7.8666,83.4786
E02002408,3.1377,1.1555,5.8325,89.0515
E02002409,4.5197,3.1797,18.0347,86.8326
E02002410,13.2713,10.1861,8.6403,94.8389
E02002411,7.6166,0.0016,6.937,63.0435
E02002412,2.8985,1.0407,10.4217,90.4847
E02002414,11.5692,4.4671,6.204,78.0197
E02002415,23.5925,17.6146,6.5362,86.5299
E02002416,1.0861,0,8.5271,94.6761
E02002417,1.174,0.4484,8.8475,92.9791
E02002418,4.6915,0,9.7886,91.4295
E02002419,4.1461,0,7.7226,84.0965
E02002420,8.9754,2.6119,8.4776,96.4077
E02002421,11.2023,0,8.8042,90.1939
E02002422,3.6162,0.6518,8.6357,94.0806
E02002423,2.2864,0,6.798,93.9205
E02002424,1.5768,0.627,10.6214,95.7337
E02002425,12.9293,0.0046,7.584,93.9077
E02002426,18.0148,2.8497,11.3649,95.2644
E02002427,9.2564,4.6688,7.2771,93.0671
E02002428,19.6549,0.2042,27.4232,95.1385
E02002429,5.5371,0.6285,8.4985,94.7552
E02002430,18.3413,0,11.7723,91.0525
E02002431,2.6356,0.9814,8.4117,83.8145
E02002432,1.9079,0,9.2933,97.2153
E02002433,8.1904,5.0181,7.7281,77.7092
E02002434,2.8536,0,9.8597,94.9737
E02002435,9.1422,0.8094,12.1036,92.7685
E02002436,5.2502,0,8.5968,94.9431
E02002437,0.2476,0.1185,9.6948,95.7653
E02002438,2.1034,0.4447,8.7116,95.6125
E02002439,7.5974,0.2968,5.4581,89.6516
E02002440,4.9105,0.629,4.4372,94.4877
E02002441,14.3604,0,3.5914,86.268
E02002442,4.3792,1.493,6.4653,96.3625
E02002443,23.5751,0,12.8944,97.8675
E02002444,1.7595,0,14.4226,87.95
E02002445,7.3071,2.7248,13.3904,91.6433
E02002446,2.5227,0,7.6364,95.6863
E02002447,4.9172,0,4.3431,86.7398
E02002448,1.6558,0,3.1661,91.1757
E02002449,1.5279,0,1.8399,96.1026
E02002450,8.095,0.0134,5.0985,94.5899
E02002451,2.9246,0.9621,11.0919,95.1724
E02002452,21.9824,10.7394,3.3525,76.5913
E02002453,2.2728,0.6399,9.5687,90.1433
E02002454,7.6558,0,9.6663,69.4231
E02002455,2.5881,0.0889,2.4123,94.3363
E02002456,5.9063,3.212,10.9555,82.1398
E02002457,8.3733,0,12.2666,80.4009
E02002458,4.6886,0,7.9281,90.971
E02002459,9.0844,1.5826,10.9149,89.3342
E02002460,1.7316,0.2362,2.8717,95.8974
E02002461,2.1227,0.1646,3.0677,95.025
E02002462,3.2667,0.5318,11.696,82.9731
E02002463,9.2562,0,12.9249,93.0812
E02002464,5.9242,1.6227,1.8739,91.4025
E02002465,26.2496,4.9978,16.5438,90.2663
E02002466,6.0341,1.2151,10.8705,89.5526
E02002467,16.6762,12.6043,11.1572,83.0986
E02002468,6.8052,2.0066,15.2589,90.22
E02002469,9.1208,7.3419,12.2157,94.3844
E02002470,8.6155,2.6962,12.7121,94.1321
E02002471,2.2764,0,2.9877,93.354
E02002472,1.5345,0,16.9993,90.3387
E02002473,5.7002,5.1075,13.3382,98.3122
E02002474,11.7399,9.4085,17.8357,88.9264
E02002475,9.5,4.1577,20.9619,93.0517
E02002476,11.0166,7.8307,2.556,95.6174
E02002477,3.6437,1.844,10.5698,94.0448
E02002478,0.78,0,2.6267,94.1598
E02002479,2.5694,1.0227,3.1466,94.7343
E02002480,15.9345,0,3.541,91.7202
E02002481,1.9636,0.1252,2.6878,89.0029
E02002482,1.9256,0.5146,3.108,94.242
E02002483,15.8004,0.047,4.2095,92.8476
E02002484,12.7643,0.1102,2.4037,94.4226
E02002485,17.8633,0,4.7418,98.2665
E02002489,3.641,2.8893,6.1977,84.5651
E02002490,3.5492,0,2.787,97.765
E02002491,34.3137,15.0283,9.4793,97.079
E02002492,3.9387,0.9584,5.1613,94.6498
E02002493,6.9907,0,2.591,96.3509
E02002494,0.6885,0,2.903,97.9033
E02002496,0.6036,0.4937,3.166,75.4402
E02002497,4.7601,0,6.6095,93.2075
E02002498,4.8616,4.2907,2.4028,92.1082
E02002499,16.3915,5.9914,7.0921,98.5637
E02002500,27.779,27.0052,9.3608,92.8097
E02002501,3.4228,0.4149,6.4265,96.8653
E02002502,12.4696,2.1923,6.6081,97.2558
E02002503,0.8287,0.1198,9.2592,98.6052
E02002504,14.4852,0.627,12.1267,90.01
E02002505,5.3512,0,6.2519,99.7815
E02002506,17.7411,0,8.6859,96.9257
E02002507,14.9337,0,10.7856,96.341
E02002508,25.6838,0,13.8869,97.843
E02002509,4.0482,0,11.6832,98.8731
E02002510,0.2836,0,9.683,98.7952
E02002512,24.1741,2.1755,20.5514,98.5011
E02002513,1.2198,0,15.7921,97.6647
E02002514,3.2991,2.4639,22.6368,97.166
E02002515,9.8045,1.9475,2.9106,89.2258
E02002516,7.7967,6.5921,6.3073,98.715
E02002517,2.7293,0.0037,5.7453,96.1943
E02002518,6.8167,2.2229,8.5994,99.1226
E02002519,5.6008,0,4.452,98.7414
E02002520,2.9905,0.7635,8.7804,94.2401
E02002521,18.9113,7.3231,15.6223,92.3692
E02002523,7.0254,1.3861,5.3021,95.2315
E02002524,13.9542,0,10.0432,90.6931
E02002525,17.013,0,8.9872,93.7767
E02002526,2.6337,0.0644,17.4718,93.2146
E02002527,6.5109,0.2622,22.4902,94.1941
E02002529,13.2162,6.4675,20.5538,98.5895
E02002530,0.5357,0,12.2034,90.4421
E02002532,2.2562,1.0363,14.2603,89.3148
E02002533,1.0796,0,12.6732,94.7562
E02002534,0.7965,0.2558,18.9511,97.6353
E02002535,2.1045,0.1318,6.4684,98.8247
E02002536,8.7237,4.5486,6.3458,96.5808
E02002537,1.0856,0.0191,8.884,95.4391
E02002538,18.5644,15.9607,7.6709,97.1349
E02002539,2.7263,0.1369,14.9288,95.3208
E02002540,18.009,9.8826,11.8984,96.2362
E02002541,16.965,11.8213,13.6869,90.1672
E02002542,0.403,0,7.3707,98.9346
E02002543,7.0054,6.8124,9.2169,96.0711
E02002544,0.2007,0,8.6965,91.9673
E02002545,2.3471,0.2242,5.9629,99.3601
E02002546,13.7769,3.5965,12.4239,97.0883
E02002547,7.4037,4.3738,12.3398,97.9577
E02002549,0.1018,0,6.684,97.1971
E02002550,9.9406,6.5285,16.1098,97.1745
E02002551,22.35,0,7.983,80.7608
E02002552,6.7166,0.0004,4.194,98.9078
E02002553,7.4171,2.0494,10.2661,86.9206
E02002554,3.2948,0,15.934,95.5601
E02002555,9.6183,0.0387,16.0069,97.1965
E02002556,0.23,0.0129,12.1452,96.9447
E02002558,0.9583,0.2499,14.0553,92.4955
E02002559,0.5563,0.121,8.97,94.5913
E02002560,1.7457,0,9.5929,99.2454
E02002561,9.5671,1.9932,14.4803,99.4161
E02002562,14.9325,0,15.4565,90.6569
E02002563,1.7803,0,14.9119,97.8512
E02002564,6.1621,0,13.8207,97.6348
E02002567,6.674,0,11.7253,94.3853
E02002568,11.3611,1.9212,22.6226,96.1918
E02002569,15.714,5.4368,20.419,95.4689
E02002570,6.7533,0,7.3081,93.8914
E02002571,7.7379,0.6166,10.634,99.0148
E02002572,25.4274,22.7572,13.3778,96.0189
E02002573,5.7052,0.1255,11.9209,92.7009
E02002574,7.0174,2.7357,4.9538,95.1246
E02002575,10.092,0,7.3231,93.951
E02002576,5.1006,4.5116,6.2172,92.4207
E02002577,8.3638,2.6314,8.9364,96.2448
E02002578,26.87,12.1961,4.6869,94.9501
E02002579,4.9539,1.1075,4.9538,94.7098
E02002580,3.8664,0.5822,2.087,90.3706
E02002581,0.9335,0.0083,12.3693,97.3676
E02002582,0.8931,0.0437,15.2468,96.3387
E02002583,2.782,2.4667,18.6387,92.3277
E02002584,5.7659,0,0.4857,97.6057
E02002585,7.2415,4.3746,4.6353,87.1577
E02002586,1.1277,0,5.4525,97.3678
E02002587,8.4594,0,18.5769,99.4943
E02002588,1.3768,0,17.237,90.5036
E02002589,9.6403,0.7714,15.8888,99.6793
E02002590,2.5477,0.1163,8.9638,92.6525
E02002591,2.3042,1.284,10.4286,94.8868
E02002592,2.7164,0.8001,3.8937,88.4903
E02002593,21.9964,8.1291,12.5744,91.5296
E02002594,31.8824,31.1795,21.5959,89.5646
E02002595,2.6124,0.031,3.4714,98.3113
E02002596,19.3925,7.4521,10.9784,80.9348
E02002597,6.9259,0.392,5.061,98.7317
E02002598,2.4799,0.9535,8.5383,89.5208
E02002599,6.5197,6.4142,17.2908,94.603
E02002600,13.4387,8.0359,3.1536,91.9861
E02002601,9.6741,4.3763,7.1045,98.8553
E02002602,3.2695,0,4.6803,93.8321
E02002603,3.6317,1.9494,7.8796,97.6555
E02002604,2.3746,0,5.9819,97.0294
E02002605,7.1041,0,8.1783,95.9937
E02002606,19.4038,1.4965,4.9542,87.3677
E02002607,3.5108,1.7526,6.1652,81.1678
E02002608,3.695,0.0172,4.6895,98.8496
E02002609,10.7214,0,5.1989,89.1763
E02002610,4.3725,0.2797,8.8619,95.0975
E02002611,5.1756,0,7.2575,96.0842
E02002612,4.4301,0.1205,8.0818,95.4732
E02002613,2.6586,0.7606,6.7825,91.3675
E02002614,13.3382,0.859,10.8556,93.9813
E02002615,11.2104,0.7759,11.1656,97.7808
E02002616,27.7293,8.8524,16.7126,97.3451
E02002617,3.7586,0,7.2164,90.7465
E02002618,3.4352,0.3575,11.5457,98.4726
E02002619,2.2415,0,11.9272,95.1553
E02002620,2.6284,0.1333,6.7979,74.8195
E02002621,3.3636,0,6.2841,97.2274
E02002622,4.7113,0,8.5769,97.7536
E02002623,2.2613,0.2928,9.5254,95.081
E02002624,17.246,11.6426,17.2486,97.4543
E02002625,5.7885,2.4359,10.2021,98.0934
E02002626,10.2319,5.2037,8.8807,97.6356
E02002627,2.2376,0,12.3091,98.6724
E02002628,5.1951,0,12.347,95.1832
E02002629,1.8721,0,3.6719,96.8009
E02002630,3.8547,2.1719,7.8573,89.1511
E02002631,3.5523,0.5922,14.0391,95.0483
E02002632,1.6791,0.3037,9.4756,89.8089
E02002633,7.6182,6.1507,3.4222,95.4654
E02002634,10.6057,2.5913,6.5823,84.669
E02002635,20.3791,0,3.1725,93.0493
E02002636,9.8544,3.0536,9.5641,88.8485
E02002637,4.6587,0,5.8757,97.7609
E02002638,5.6857,0,2.3951,93.0287
E02002639,15.0011,6.0067,8.6668,86.0497
E02002640,3.61,0.038,2.7249,86.2735
E02002641,15.5936,2.2601,8.7831,93.3746
E02002642,0.5221,0,1.7944,83.786
E02002643,0.3763,0,3.0852,95.496
E02002644,41.411,17.1765,13.1137,93.4742
E02002645,0.5241,0,1.3451,87.0231
E02002646,10.836,2.5606,7.2678,82.3179
E02002647,5.9572,0.2378,3.4687,95.0087
E02002648,2.595,0,6.2502,96.032
E02002649,6.0169,0.797,4.9204,94.6645
E02002650,3.7776,0,9.442,92.8201
E02002651,1.6177,0,4.0182,94.5265
E02002653,0.9013,0,7.9506,93.3596
E02002654,2.4994,0,7.9189,95.8333
E02002655,5.4871,0,7.5319,95.0524
E02002656,0.0611,0,10.2353,94.9848
E02002657,13.5172,0,7.6505,96.833
E02002658,2.529,0,13.9397,94.6607
E02002659,6.2,0,7.6386,96.6653
E02002660,11.7048,0,8.6374,90.6163
E02002661,24.5044,0,13.0406,96.7079
E02002662,9.0367,0,12.9824,89.6152
E02002663,16.8682,0,15.8762,90.9281
E02002664,7.3219,3.6506,10.0457,99.1827
E02002665,20.6312,2.6745,15.0345,97.2599
E02002666,4.0084,3.5903,10.5525,87.5352
E02002667,1.6959,0,10.7698,97.6471
E02002668,4.5881,0,7.8143,95.5444
E02002669,11.1336,2.7476,17.3922,96.2259
E02002670,7.5244,0,8.867,96.0116
E02002671,8.0101,4.9868,10.1026,95.8036
E02002672,17.2555,0,6.0337,96.0963
E02002673,4.9412,4.2225,5.8682,96.9222
E02002674,12.6614,1.8054,9.4931,98.1193
E02002675,5.9246,0.004,8.6497,88.1933
E02002676,18.341,0,15.8555,95.157
E02002677,2.111,1.4863,7.2199,80.907
E02002678,2.6569,0,6.3209,96.5262
E02002679,3.6498,0.0094,12.2025,97.9864
E02002680,3.2186,0.9538,6.7453,38.3387
E02002681,6.7788,4.4425,8.8467,88.2783
E02002682,19.0337,11.3699,7.9136,95.038
E02002684,0.1596,0.0224,7.2348,95.9892
E02002685,9.7619,0.2384,8.4726,94.0215
E02002686,5.143,1.6976,10.4226,90.1783
E02002687,13.3736,2.4015,6.4571,89.9289
E02002688,2.0382,0.3897,3.4593,91.059
E02002689,0.3652,0.0071,5.7546,89.8305
E02002691,0.3736,0.0124,8.7256,94.5675
E02002692,0.2554,0.036,5.4725,88.1273
E02002693,1.0174,0.2923,4.8404,84.1972
E02002694,1.962,1.3335,8.2418,89.7475
E02002695,4.5934,0.6899,10.7933,92.1642
E02002696,0.4066,0.1081,5.5964,95.5972
E02002697,0.3316,0.0129,4.8282,89.6963
E02002698,0.198,0.0018,5.1032,93.406
E02002699,1.8107,0.0024,9.8793,95.8222
E02002700,4.6342,0,7.2548,89.0652
E02002701,1.1509,0.2286,6.7149,91.9312
E02002702,25.4409,0.0685,10.81,86.2279
E02002703,0.5484,0.2132,9.642,94.9231
E02002704,1.3674,0.8233,4.5394,92.7626
E02002705,6.8405,0,12.4487,93.37
E02002706,7.1805,0.215,12.7308,95.2226
E02002707,0.8354,0.0307,12.5332,93.9081
E02002708,3.6925,0,11.3558,89.6972
E02002709,0.2042,0.0128,5.4958,94.7647
E02002710,17.1333,0,14.3279,94.939
E02002711,5.5338,0,17.1734,96.1761
E02002712,0.3815,0.0294,7.0645,95.6647
E02002714,0.6181,0,1.8841,93.2474
E02002715,2.2466,0.1165,12.5763,93.056
E02002716,0.3957,0,5.0338,93.7402
E02002717,4.6633,1.46,11.472,89.8499
E02002718,0.705,0,10.7916,98.1654
E02002719,13.1645,8.7606,20.7449,93.3147
E02002720,0.8897,0,5.8358,91.6443
E02002721,0.7444,0.5798,6.4536,90.9152
E02002722,0.1773,0.0151,1.9075,88.06
E02002723,0.6332,0.2521,5.1875,94.6003
E02002724,5.8769,0.7163,4.112,93.1791
E02002725,0.494,0,5.3928,92.5268
E02002726,2.0931,0,5.3975,97.1422
E02002727,1.4493,0.7276,4.41,78.5356
E02002728,2.5401,1.037,3.3787,92.8482
E02002729,2.5523,0,6.609,89.4975
E02002730,5.1105,3.3701,2.3027,96.9898
E02002731,6.8792,6.8387,2.9604,96.7341
E02002732,1.4862,0.0649,6.3089,94.555
E02002733,5.316,3.9977,7.2011,92.8819
E02002734,20.571,0.5549,10.3865,95.4994
E02002736,0.1492,0,3.5939,97.4857
E02002737,20.3188,0.569,11.1556,97.3006
E02002738,23.527,0.4061,9.2436,99.1492
E02002739,8.9506,0,5.5222,97.054
E02002740,9.6394,0,5.7895,99.401
E02002741,16.6926,2.9083,13.094,98.1282
E02002743,14.901,7.2931,8.7138,93.3797
E02002744,11.8453,0,6.2795,97.6297
E02002745,14.8252,5.7584,9.4747,98.5819
E02002746,3.2736,0,8.6234,96.3485
E02002747,2.4652,0,7.0363,97.1348
E02002748,0.9616,0.037,7.3462,95.4634
E02002749,2.7188,2.235,5.206,93.602
E02002750,0.3677,0.0131,3.5247,92.0978
E02002751,0.3535,0.0972,3.9915,96.2768
E02002752,0.1722,0.0136,4.6576,94.2186
E02002753,2.0225,0,7.4352,95.0543
E02002754,0.1373,0,3.8481,93.3711
E02002755,1.9587,0.2587,12.0229,90.1134
E02002756,3.7316,1.7761,6.6755,89.0459
E02002757,16.9304,2.8176,11.3407,97.7046
E02002758,1.8702,0,4.7491,91.8526
E02002759,1.0206,0,8.2409,90.7919
E02002760,23.5427,5.8411,19.1855,96.0582
E02002761,0.9731,0,24.5413,93.2767
E02002762,4.932,0.246,6.9265,89.0392
E02002763,3.5613,0,7.8645,90.4555
E02002764,20.0584,14.3159,16.4094,96.5044
E02002765,5.1787,0,6.0124,94.1931
E02002766,5.1483,0.4562,7.3363,96.0526
E02002767,3.5362,2.2245,8.0761,97.0569
E02002768,1.2054,0.0176,4.4715,92.7448
E02002769,3.8427,1.3886,10.9598,93.9417
E02002770,0.2898,0.0099,4.6418,91.4766
E02002771,0.1919,0,3.7964,93.8878
E02002772,3.7441,0.1132,11.9649,92.9739
E02002773,0.6836,0,9.1875,97.9432
E02002774,1.1112,0,9.1901,99.0157
E02002775,6.9968,0,14.9876,97.749
E02002776,0.5384,0,7.074,94.8856
E02002777,5.5414,0,9.6216,96.2119
E02002778,10.2716,5.4546,15.4695,95.6684
E02002779,5.3926,0.0118,14.3933,97.2365
E02002780,3.3561,1.2782,10.0612,94.772
E02002781,9.3974,0.8413,13.0509,88.3683
E02002782,1.9817,0.1497,8.1696,97.07
E02002783,2.6706,0,11.3959,95.4992
E02002784,5.3784,3.2164,12.3197,59.4021
E02002785,0.5006,0,8.6799,96.7303
E02002786,5.0203,2.8819,15.9621,91.5979
E02002787,7.1454,3.5207,12.8965,91.3475
E02002788,4.5654,0.3929,13.0729,92.189
E02002789,5.0884,0.0553,9.5349,95.0563
E02002790,22.6818,12.6416,16.8903,89.0477
E02002791,0.2926,0.0077,8.3254,95.363
E02002792,6.6551,3.0654,15.3769,94.1129
E02002793,9.06,7.9421,10.9138,95.4408
E02002794,3.0758,0.0643,11.1874,89.7685
E02002795,0.5093,0,8.6092,95.6498
E02002796,30.9505,0,23.0924,96.4484
E02002797,27.3549,26.0017,12.1774,92.0046
E02002798,4.6472,0,14.089,94.9468
E02002799,4.3103,0,10.3682,94.9773
E02002800,7.8863,3.6546,20.1033,85.3385
E02002801,4.0005,3.061,8.6112,95.5018
E02002802,24.2797,0,8.3437,95.6196
E02002803,24.5928,6.954,11.3421,71.0026
E02002804,5.1853,0,10.1721,95.5224
E02002805,6.5144,0,9.7669,95.4309
E02002806,2.971,0,9.1881,83.0531
E02002807,8.2737,6.6091,10.9336,91.4499
E02002808,6.8194,0.6622,10.1486,72.2154
E02002809,7.0148,0,9.2811,92.5961
E02002810,4.7668,0,13.8846,95.2332
E02002811,3.711,0,6.2974,92.1679
E02002812,4.4499,0,17.2756,84.7062
E02002813,5.0347,0,8.7245,82.3135
E02002814,6.1379,0,16.4782,95.3516
E02002815,16.7772,0,8.5195,97.3071
E02002816,15.0212,1.046,15.2697,90.1061
E02002817,13.1105,0.0815,12.1919,97.1963
E02002818,7.7063,0,10.4322,92.6686
E02002819,8.7707,6.1757,11.1712,89.2625
