LSOA21CD,TotPopChange_2001_17
E01001444,17.4794
E01001445,106.7445
E01001446,22.1112
E01001447,17.7704
E01001448,9.6884
E01001449,15.9704
E01001450,58.8652
E01001451,7.5941
E01001452,4.3187
E01001453,18.8482
E01001454,8.7969
E01001455,3.0303
E01001456,2.7818
E01001457,12.3474
E01001458,29.0581
E01001459,8.4263
E01001460,27.8616
E01001461,16.7198
E01001462,15.3607
E01001463,14.7159
E01001464,10.8783
E01001465,16.2123
E01001466,23.451
E01001467,27.034
E01001468,-13.6929
E01001469,13.8136
E01001470,6.8226
E01001471,18.4484
E01001472,22.2297
E01001473,17.1492
E01001474,20.2366
E01001475,0.4089
E01001476,20.2936
E01001477,24.6787
E01001478,2.8898
E01001479,24.0691
E01001480,14.9748
E01001481,20.8219
E01001482,17.9167
E01001483,0.777
E01001484,4.2729
E01001485,21.7054
E01001486,53.8615
E01001487,29.6954
E01001488,21.4244
E01001489,30.9723
E01001491,29.5343
E01001492,30.3582
E01001493,17.5349
E01001494,2.4862
E01001495,23.2958
E01001496,14.6326
E01001497,4.8295
E01001498,28.9491
E01001499,1.1772
E01001500,21.1063
E01001501,38.191
E01001502,15.9731
E01001503,25.5375
E01001504,18.61
E01001505,32.1908
E01001507,41.6385
E01001508,56.8263
E01001509,30.4227
E01001511,12.1647
E01001512,35.0898
E01001513,26.1303
E01001514,14.6416
E01001515,26.7166
E01001516,17.581
E01001517,29.4543
E01001518,20.7927
E01001520,15.0293
E01001521,40.0558
E01001522,39.6505
E01001523,2.5429
E01001524,15.1249
E01001525,28.5339
E01001526,10.441
E01001527,1.6383
E01001528,-11.6373
E01001529,24.1606
E01001530,31.0513
E01001531,12.4638
E01001532,8.6903
E01001533,-2.392
E01001534,13.253
E01001535,-4.9966
E01001536,22.1527
E01001537,18.0263
E01001538,-3.5357
E01001539,4.2691
E01001540,26.5094
E01001541,3.5193
E01001542,16.7724
E01001543,0.3676
E01001544,6.9994
E01001545,31.0367
E01001546,8.6462
E01001547,37.931
E01001548,33.5786
E01001549,24.9123
E01001550,14.2098
E01001551,19.6026
E01001552,11.3766
E01001553,18.3799
E01001554,23.9789
E01001555,46.332
E01001556,9.4954
E01001557,22.0506
E01001558,44.4785
E01001559,55.1299
E01001560,11.4798
E01001562,34.8864
E01001563,9.352
E01001564,6.2817
E01001565,28.4146
E01001566,1.1614
E01001567,5.5628
E01001568,-3.0599
E01001569,28.4781
E01001570,18.7032
E01001571,12.2642
E01001572,24.6144
E01001573,11.9765
E01001574,31.4578
E01001575,9.9087
E01001576,29.9085
E01001577,39.248
E01001578,61.445
E01001579,7.3656
E01001580,9.4448
E01001581,1.846
E01001582,13.2944
E01001583,6.3063
E01001584,1.2525
E01001585,-5.4768
E01001586,-2.9372
E01001587,55
E01001588,13.2593
E01001589,20.6226
E01001590,4.9563
E01001591,29.1795
E01001592,13.8565
E01001593,7.571
E01001594,28.3912
E01001595,42.8042
E01001596,8.7891
E01001597,12.3973
E01001598,2.5592
E01001599,18.7744
E01001600,4.8334
E01001601,-2.6808
E01001602,23.4524
E01001603,14.8076
E01001604,0.1324
E01001605,5.5521
E01001606,11.813
E01001607,6.1835
E01001608,1.7687
E01001609,7.3744
E01001610,6.6339
E01001611,7.746
E01001613,16.3154
E01001614,-1.3058
E01001615,8.046
E01001617,9.5111
E01001618,16.8762
E01001619,39.0524
E01001620,11.9835
E01001621,17.6671
E01001623,29.3956
E01001624,-4.399
E01001625,3.1079
E01001629,60.1621
E01001631,52.2215
E01001632,47.1633
E01001633,-5.4038
E01001634,15.3443
E01001635,7.8313
E01001636,10.6715
E01001637,23.8806
E01001638,41.4201
E01001641,19.0507
E01001642,3.8113
E01001644,36.711
E01001645,8.4799
E01001646,89.0554
E01001647,5.4507
E01001648,17.2948
E01001649,2.805
E01001650,12.1875
E01001651,19.0789
E01001652,8.1169
E01001653,1.0063
E01001654,13.6938
E01001655,9.7739
E01001656,4.8157
E01001657,29.9127
E01001658,16.7474
E01001659,10.8148
E01001660,13.541
E01001661,9.8428
E01001664,35.0936
E01001665,47.7698
E01001666,-3.9578
E01001669,41.5592
E01001671,12.3746
E01001672,25.7595
E01001673,24.4539
E01001674,26.1975
E01001675,25.046
E01001676,28.1085
E01001677,36.3009
E01001678,16.0445
E01001679,12.989
E01001680,5.0165
E01001681,2.5498
E01001682,8.3647
E01001683,5.7757
E01001684,-4.0656
E01001685,6.5876
E01001686,16.291
E01001687,43.5532
E01001688,77.3359
E01001690,49.0102
E01001692,2.6333
E01001693,23.0254
E01001694,26.6242
E01001695,0.1997
E01001696,-10.5091
E01001697,64.2276
E01001698,18.9433
E01001699,7.4866
E01001700,35.9123
E01001701,30.2869
E01001702,4.6954
E01001703,28.0528
E01001704,2.0719
E01001705,45.1407
E01001708,8.6847
E01001710,20.6132
E01001712,41.0656
E01001714,22.3962
E01001715,17.7904
E01001716,20.8832
E01001717,7.8671
E01001718,44.5195
E01001719,-3.7829
E01001720,40.5267
E01001722,45.8486
E01001723,11.0215
E01001724,37.4928
E01001725,23.141
E01001726,-5.8116
E01001727,-0.0517
E01001728,27.8075
E01001729,37.3309
E01001730,55.4622
E01001731,75.16
E01001732,40.7358
E01001733,26.6443
E01001734,29.7352
E01001735,9.6753
E01001736,4.8749
E01001737,8.5938
E01001738,20.841
E01001739,18.0057
E01001740,-14.6199
E01001741,11.7149
E01001742,28.2315
E01001744,31.8723
E01001745,59.8303
E01001746,14.4016
E01001747,44.7986
E01001749,2.3731
E01001750,50.694
E01001751,19.4313
E01001753,14.6488
E01001755,17.7792
E01001756,66.9075
E01001757,20.6077
E01001758,58.0583
E01001759,22.9018
E01001760,28.8422
E01001761,24.2907
E01001762,33.2894
E01001763,54.7403
E01001764,37.0421
E01001765,28.5332
E01001767,26.2545
E01001768,9.7996
E01001769,-4.0024
E01001770,24.0909
E01001772,-10.7635
E01001773,58.5923
E01001774,55.0685
E01001775,31.3605
E01001776,9.4418
E01001777,35.732
E01001780,27.5186
E01001781,15.2336
E01001783,22.5515
E01001784,53.9197
E01001785,0.7802
E01001786,21.29
E01001787,18.3942
E01001788,13.8832
E01001789,23.0159
E01001790,-7.7485
E01001791,8.4686
E01001792,23.76
E01001793,11.6955
E01001794,38.0984
E01001795,-3.3467
E01001796,14.6658
E01001798,9.8381
E01001799,14.1386
E01001800,31.6557
E01001801,16.9734
E01001802,4.8621
E01001803,40.0401
E01001804,2.5157
E01001805,10.6529
E01001806,13.1635
E01001807,33.9748
E01001808,30.8303
E01001809,40.4688
E01001811,-5.7275
E01001812,33.7757
E01001813,19.4786
E01001814,20.1137
E01001815,30.1664
E01001816,6.4267
E01001819,24.2637
E01001820,2.0661
E01001821,8.0383
E01001822,5.1817
E01001823,19.9642
E01001824,27.1273
E01001825,-6.5639
E01001826,13.7592
E01001827,24.4081
E01001828,22.8446
E01001829,13.4615
E01001830,15.9841
E01001831,25.9608
E01001832,18.8092
E01001833,46.3652
E01001834,20.0957
E01001835,-15.3898
E01001836,55.4286
E01001837,22.6006
E01001838,9.7171
E01001839,116.1608
E01001840,25.4532
E01001841,10.2983
E01001842,15.4586
E01001843,6.8289
E01001844,49.2588
E01001845,3.9474
E01001846,11.3752
E01001847,27.8863
E01001848,64.1964
E01001849,149.8195
E01001850,3.4706
E01001851,3.2849
E01001852,3.6173
E01001853,-5.9355
E01001854,1.2132
E01001855,-3.8275
E01001856,-0.2505
E01001857,-7.6829
E01001858,17.2481
E01001859,83.3901
E01001860,15.399
E01001861,-1.8494
E01001862,13.9805
E01001863,4.2539
E01001864,2.6122
E01001865,24.4997
E01001866,-2.6245
E01001867,-3.5971
E01001868,-16.4681
E01001869,9.434
E01001870,15.1809
E01001871,7.5213
E01001872,-3.1767
E01001873,-4.3746
E01001875,17.6546
E01001876,51.1782
E01001877,-2.6773
E01001878,-6.4516
E01001879,4.5222
E01001880,2.0819
E01001881,34.9739
E01001882,15.9244
E01001883,-2.439
E01001884,32.1975
E01001885,-23.2222
E01001886,-2.038
E01001887,-3.1936
E01001888,3.1291
E01001889,5.6618
E01001890,24.368
E01001891,39.3125
E01001892,-6.1297
E01001893,-17.9598
E01001894,-2.1642
E01001895,-0.3901
E01001896,3.3377
E01001897,-3.6315
E01001898,-2.024
E01001899,-6.9399
E01001900,9.7754
E01001901,9.8143
E01001902,3.9714
E01001903,4.381
E01001904,12.4731
E01001905,13.3333
E01001906,2.2878
E01001907,-8.4821
E01001908,-8.5661
E01001909,15.748
E01001910,-7.8507
E01001911,13.8393
E01001912,8.9492
E01001913,1.4295
E01001914,10.0379
E01001915,10.5923
E01001916,2.0173
E01001917,-8.9651
E01001918,5.5517
E01001919,4.1203
E01001920,-3.9973
E01001921,10.2817
E01001922,10.3984
E01001923,13.6364
E01001924,12.4833
E01001925,11.9432
E01001926,0.9246
E01001927,-3.8208
E01001928,-4.8968
E01001929,-12.4356
E01001930,19.709
E01001931,-21.1587
E01001932,8.1934
E01001933,-12.5745
E01001934,9.4578
E01001935,5.9031
E01001937,17.6867
E01001938,6.0484
E01001940,-2.1768
E01001941,15.0371
E01001942,19.7917
E01001943,-6.2899
E01001944,15.0454
E01001945,0.4245
E01001946,-4.0705
E01001947,-1.4344
E01001948,30.1118
E01001949,8.3799
E01001950,10.0281
E01001951,5.7299
E01001952,10.0209
E01001953,-7.0202
E01001954,-6.8266
E01001955,27.5389
E01001956,-4.5866
E01001957,-2.1985
E01001958,0.9634
E01001959,17.545
E01001960,13.5135
E01001961,-1.7162
E01001962,24.3129
E01001963,24.8977
E01001964,19.3572
E01001965,17.8999
E01001966,10.3704
E01001967,2.2078
E01001968,15.0495
E01001969,38.1362
E01001970,45.2428
E01001971,27.767
E01001972,16.3793
E01001973,73.6491
E01001974,30.7562
E01001975,33.8994
E01001976,11.1397
E01001977,13.1089
E01001978,25.9166
E01001979,52.7966
E01001980,18.027
E01001981,15.8122
E01001982,1.1111
E01001983,-7.5058
E01001984,23.4516
E01001985,13.929
E01001986,1.6678
E01001987,14.101
E01001988,14.0562
E01001989,6.6793
E01001990,27.7064
E01001991,23.3524
E01001992,14.9581
E01001993,9.268
E01001994,10.51
E01001995,55.9494
E01001996,15.2331
E01001997,12.2322
E01001998,18.4615
E01001999,23.3593
E01002000,-4.2982
E01002001,-4.7786
E01002002,7.7238
E01002003,44.8636
E01002004,8.4285
E01002005,11.6348
E01002006,13.9701
E01002007,8.7805
E01002008,-1.5942
E01002009,12.9501
E01002010,16.1017
E01002011,8.6471
E01002013,8.3933
E01002014,22.3977
E01002015,4.0802
E01002016,9.8789
E01002017,11.7896
E01002018,7.3518
E01002019,13.4921
E01002020,10.7725
E01002021,-4.3662
E01002022,31.0185
E01002023,0.7994
E01002024,16.8664
E01002025,6.6248
E01002026,15.2778
E01002027,14.2553
E01002028,12.8992
E01002029,60.2033
E01002030,24.2193
E01002031,35.9827
E01002032,18.1137
E01002033,25.8883
E01002034,58.9514
E01002036,14.3216
E01002037,52.5199
E01002038,23.1339
E01002039,0.4608
E01002040,18.75
E01002041,28.5714
E01002042,-1.1543
E01002043,45.5013
E01002044,18.5328
E01002045,57.6662
E01002046,17.7778
E01002047,3.0832
E01002048,40.4334
E01002049,19.1116
E01002050,25.9071
E01002051,15.9207
E01002052,30.4807
E01002053,19.3225
E01002054,17.4051
E01002055,20.8638
E01002056,60.9375
E01002057,30.1634
E01002058,16.3183
E01002059,-2.7322
E01002060,2.6858
E01002061,15.8258
E01002062,28.123
E01002063,0.9947
E01002064,-3.9429
E01002065,9.1087
E01002066,23.1017
E01002067,14.2292
E01002068,53.6856
E01002069,46.854
E01002070,67.1855
E01002071,21.5407
E01002072,34.7742
E01002073,21.2951
E01002074,39.3482
E01002075,51.101
E01002076,24.6877
E01002077,60.6764
E01002078,23.5982
E01002079,23.4904
E01002081,28.5531
E01002082,-27.7457
E01002083,12.5818
E01002084,18.6865
E01002085,42.8221
E01002086,4.5307
E01002087,11.5723
E01002088,38.7399
E01002089,16.0059
E01002090,7.2752
E01002091,24.6548
E01002092,-3.0998
E01002093,16.282
E01002094,13.2768
E01002095,3.3271
E01002096,21.2781
E01002097,10.752
E01002098,14.7263
E01002099,36.5138
E01002100,35.0736
E01002101,39.0533
E01002102,36.6017
E01002103,34.8662
E01002104,24.7249
E01002105,58.5769
E01002106,12.033
E01002107,18.0583
E01002108,19.5138
E01002109,8.7838
E01002110,13.0897
E01002111,37.2245
E01002112,33.4004
E01002113,5.463
E01002114,39.2548
E01002115,4.9462
E01002116,17.7855
E01002118,24.9004
E01002119,53.0271
E01002120,15.7591
E01002121,18.4041
E01002122,22.1369
E01002123,17.6949
E01002124,18.2176
E01002125,23.8827
E01002127,11.1183
E01002128,36.4341
E01002129,68.173
E01002130,52.2533
E01002131,7.3739
E01002132,48.473
E01002133,28.4038
E01002134,-4.8452
E01002135,16.4151
E01002136,25.4795
E01002137,14.5687
E01002138,4.0984
E01002139,4.1698
E01002140,16.9649
E01002141,12.7785
E01002142,10.4487
E01002143,17.8184
E01002144,1.5831
E01002145,9.3964
E01002146,1.5119
E01002147,-3.17
E01002148,1.8934
E01002149,-11.6577
E01002150,18.7462
E01002151,14.198
E01002152,8.3608
E01002153,11.8634
E01002155,6.1759
E01002156,-3.936
E01002157,14.9273
E01002158,-4.4568
E01002159,11.2855
E01002160,50.4055
E01002161,27.1073
E01002162,24.4459
E01002163,2.082
E01002164,17.8191
E01002165,19.8113
E01002166,9.109
E01002167,7.9652
E01002168,18.791
E01002169,6.5977
E01002170,5.4374
E01002171,19.1689
E01002172,5.9868
E01002173,7.0238
E01002174,4.2356
E01002175,7.003
E01002176,15.5749
E01002177,2.8932
E01002178,0.8906
E01002179,58.532
E01002181,28.7919
E01002182,30.356
E01002183,38.1013
E01002184,24.4389
E01002185,5.4422
E01002186,17.5163
E01002187,18.75
E01002188,-1.6766
E01002189,28.0224
E01002190,-9.6865
E01002191,16.5105
E01002192,4.5786
E01002193,34.4108
E01002194,7.804
E01002195,4.9084
E01002196,-2.3337
E01002197,20.7547
E01002198,17.1482
E01002199,17.7556
E01002200,19.8494
E01002201,13.5032
E01002202,44.4583
E01002203,22.1198
E01002204,16.1812
E01002206,4.5059
E01002207,14.8865
E01002208,-4.7759
E01002209,17.03
E01002210,10.1729
E01002211,-3.1629
E01002212,14.4207
E01002214,23.0968
E01002215,0.8176
E01002216,9.4399
E01002217,13.8186
E01002218,20.8189
E01002219,10.9787
E01002220,3.6435
E01002221,22.19
E01002222,3.553
E01002223,1.8486
E01002224,0.1331
E01002225,18.3117
E01002226,53.1353
E01002227,11.4164
E01002228,57.5203
E01002229,20
E01002230,10.8059
E01002231,22.1736
E01002232,36.8037
E01002233,46.061
E01002234,20.976
E01002235,16.9056
E01002236,44.0816
E01002237,12.8287
E01002238,14.4761
E01002239,11.9896
E01002240,13.1661
E01002241,1.068
E01002242,6.052
E01002243,39.4946
E01002244,25.5984
E01002245,15.6601
E01002246,13.8016
E01002247,34.7826
E01002248,16.7295
E01002250,22.8082
E01002251,1.5406
E01002252,4.9059
E01002253,1.9897
E01002254,2.5873
E01002255,7.0565
E01002256,5.5219
E01002257,10.9394
E01002258,8.4315
E01002259,-0.8092
E01002260,24.5448
E01002261,8.4984
E01002262,15.2895
E01002263,16.3336
E01002264,8.6986
E01002265,-6.6306
E01002266,-3.0513
E01002267,-1.2531
E01002268,15.109
E01002269,7.3987
E01002270,11.8079
E01002271,6.9307
E01002272,-9.2105
E01002273,2.118
E01002274,6.9077
E01002275,5.9904
E01002276,20.6116
E01002277,-4.0373
E01002278,13.7086
E01002279,11.8272
E01002280,16.1332
E01002281,51.873
E01002282,24.4246
E01002283,13.5699
E01002284,27.8689
E01002285,-18.6755
E01002286,-4.4092
E01002287,-5.25
E01002288,3.5415
E01002289,8.2754
E01002290,-5.4874
E01002291,7.9436
E01002292,5.8056
E01002294,-3.1396
E01002295,31.6456
E01002296,10.3535
E01002297,11.5152
E01002298,2.3871
E01002299,34.3085
E01002300,20.5094
E01002301,3.9028
E01002302,8.9103
E01002303,38.1545
E01002304,14.7736
E01002305,-2.1092
E01002306,5.9048
E01002307,6.5603
E01002308,18.0658
E01002309,23.9205
E01002310,20.0535
E01002311,19.0997
E01002312,17.673
E01002313,45.9128
E01002314,21.3082
E01002315,21.2694
E01002316,24.1101
E01002317,7.6714
E01002318,4.1131
E01002319,10.6189
E01002320,1.9218
E01002321,11.3908
E01002322,18.982
E01002323,2.7778
E01002324,-2.7379
E01002325,17.362
E01002326,9.8841
E01002327,-3.5017
E01002328,1.5588
E01002329,10.7692
E01002330,25.0654
E01002331,-2.3632
E01002332,3.4167
E01002333,4.4857
E01002334,9.0967
E01002335,4.3801
E01002336,7.1666
E01002337,11.5942
E01002338,1.1013
E01002339,0.2475
E01002340,5.5303
E01002341,-4.6595
E01002342,6.8571
E01002343,7.4097
E01002344,20.4576
E01002345,35.5872
E01002346,11.5495
E01002347,10.1776
E01002348,-3.4048
E01002349,-5.6158
E01002350,33.2572
E01002351,10.6299
E01002352,25.5738
E01002353,37.9064
E01002354,4.9355
E01002355,2.6387
E01002356,75.0499
E01002358,42.153
E01002359,-5.1775
E01002360,11.2821
E01002361,27.5632
E01002362,8.6134
E01002363,1.6688
E01002364,7.7149
E01002365,5.6096
E01002366,14.1304
E01002367,5.0157
E01002368,33.2011
E01002369,18.2956
E01002370,32.6496
E01002371,13.0976
E01002372,12.3393
E01002373,7.2084
E01002374,10.5511
E01002375,11.0971
E01002376,-4.2974
E01002377,18.775
E01002378,5.9899
E01002379,12.2661
E01002380,78.9586
E01002381,17.0501
E01002382,32.9428
E01002383,8.1477
E01002384,7.9576
E01002385,6.1039
E01002386,29.5022
E01002387,0.3133
E01002388,-4.0189
E01002389,-6.7764
E01002390,-6.8896
E01002391,4.0968
E01002392,30.7692
E01002393,43.2535
E01002394,17.3764
E01002395,15.3427
E01002396,15.022
E01002397,35.9197
E01002398,30.2063
E01002399,2.8644
E01002400,22.3744
E01002401,46.0645
E01002402,9.0543
E01002403,49.9029
E01002404,29.597
E01002405,28.9179
E01002408,14.3463
E01002409,33.7484
E01002410,12.7024
E01002411,29.0682
E01002412,57.0953
E01002413,10.8298
E01002414,127.9224
E01002415,1.1955
E01002416,6.2273
E01002417,7.303
E01002418,5.549
E01002419,4.1069
E01002420,5.0616
E01002421,5.7692
E01002422,12.8093
E01002423,20.6416
E01002424,22.3973
E01002425,25.133
E01002426,18.3469
E01002427,9.751
E01002428,10.104
E01002429,11.8216
E01002430,3.2578
E01002431,-0.5121
E01002432,5.9859
E01002433,60.9615
E01002434,2.7692
E01002435,7.3446
E01002436,12.276
E01002437,-4.7067
E01002438,8.2248
E01002439,7.6506
E01002440,6.6434
E01002441,0.197
E01002442,3.5976
E01002443,40.9717
E01002444,44.7005
E01002445,25.9358
E01002446,19.6292
E01002447,44.9475
E01002448,51.4639
E01002449,51.5856
E01002450,5.6899
E01002451,9.4101
E01002452,2.9801
E01002453,10.101
E01002454,14.5596
E01002455,27.1572
E01002456,22.0054
E01002457,22.9901
E01002458,-0.9756
E01002459,3.0915
E01002460,4.4094
E01002461,9.3075
E01002462,3.3994
E01002463,12.4558
E01002464,9.3875
E01002465,15.075
E01002466,8.0153
E01002467,4.0163
E01002468,4.7396
E01002469,5.6098
E01002470,22.8797
E01002471,5.5447
E01002472,12.7907
E01002473,-2.2585
E01002474,8.8975
E01002475,-0.3305
E01002476,0.5219
E01002477,2.689
E01002478,7.6031
E01002479,12.6195
E01002480,2.6159
E01002481,6.6795
E01002482,1.8904
E01002483,24.0764
E01002484,-8.1081
E01002485,26.6709
E01002486,46.6133
E01002487,24.6769
E01002488,22.0214
E01002489,30.8594
E01002490,45.6658
E01002491,17.5758
E01002492,22.8477
E01002493,17.2131
E01002494,6.8196
E01002495,57.7926
E01002496,8.3095
E01002497,39.7011
E01002498,-2.2841
E01002499,27.3235
E01002501,25.7185
E01002502,19.8081
E01002503,28.1055
E01002505,23.7066
E01002506,47.1301
E01002507,44.2446
E01002508,35.7875
E01002509,2.1383
E01002511,3.0418
E01002512,20.2477
E01002513,2.7293
E01002514,48.5284
E01002516,14.8729
E01002518,14.1694
E01002519,3.1878
E01002520,25.9053
E01002521,35.6615
E01002523,26.2366
E01002525,17.4948
E01002526,74.6853
E01002527,16.8276
E01002528,26.6714
E01002529,63.459
E01002530,24.0305
E01002531,8.501
E01002533,-4.8988
E01002534,-0.1394
E01002535,39.5918
E01002536,7.997
E01002537,46.4057
E01002538,-1.0152
E01002539,11.261
E01002540,16.9014
