LSOA21CD,EntirehomesPer,BedspacePer
E01028896,0,0
E01028897,0,0
E01028898,0.465116279,1.125703565
E01028899,0.118764846,0.106780566
E01028902,0,0.490596893
E01028903,0,0.32599837
E01028904,0,0.236266982
E01028905,0,0
E01028906,1.075268817,3.917378917
E01028907,0.215517241,0.91047041
E01028908,0,0
E01028909,0,0.139470014
E01028910,1.396160558,3.093476799
E01028911,0,0.156862745
E01028912,0,0.553250346
E01028913,1.41025641,2.721893491
E01028914,0.811359026,3.734827264
E01028915,0.845070423,3.633004926
E01028916,0.412087912,1.827125791
E01028917,0.145772595,1.19760479
E01028918,0,0.763358779
E01028919,0.192307692,2.471042471
E01028920,0.351493849,1.32192846
E01028921,0.122399021,0.51786639
E01028922,0.746268657,3.407290016
E01028923,1.971830986,7.380073801
E01028924,0,0.29455081
E01028925,0.694444444,5.138888889
E01028926,0.150829563,0.85775554
E01028927,0.968992248,2.411575563
E01028928,0.413793103,1.203369434
E01028929,0.325203252,0.904295403
E01028930,0.49200492,1.504178273
E01028931,0.881834215,2.305605787
E01028933,0.148367953,0.402414487
E01028934,0,0.120481928
E01028935,0,0.253164557
E01028936,0,0.270148582
E01028937,0,0.139958013
E01028938,1.126126126,4.912734324
E01028939,0.809248555,2.871729419
E01028940,0.278551532,0.737265416
E01028942,0,0.373599004
E01028943,0.170794193,0.415704388
E01028944,0.196850394,0.661577608
E01028945,1.614434948,4.53187251
E01028947,0.122100122,0.211081794
E01028948,0.154083205,1.088534107
E01028949,0.138888889,1.051939513
E01028950,2.497769848,5.988700565
E01028951,0,0.094339623
E01028952,0.125156446,0.123915737
E01028953,0,0
E01028954,1.236749117,2.426470588
E01028955,0,0
E01028956,0.154798762,0.658761528
E01028957,0.14619883,0.31965903
E01028958,0,0
E01028960,3.840245776,10.91151031
E01028961,1.415929204,4.43599493
E01028962,0,0
E01028963,0.293255132,1.620947631
E01028964,0.232018561,0.417101147
E01028965,0,0
E01028966,0,0
E01028967,0,0
E01028968,0,0
E01028969,0.920245399,4.179663132
E01028970,0.156494523,0.770712909
E01028971,0.580270793,1.645021645
E01028972,0.34965035,0.516795866
E01028973,1.052631579,4.093859211
E01028974,0.954198473,1.788708776
E01028975,0.45924225,0.819252432
E01028976,1.787994891,5.005889282
E01028977,1.077586207,1.917255298
E01028978,0.706214689,2.880658436
E01028979,1.238938053,3.858784893
E01028980,1.592039801,5.022624434
E01028981,0.134952767,0.446927374
E01028982,0,0
E01028983,0.12254902,0.252270434
E01028984,0.293255132,0.765696784
E01028985,0,0
E01028986,0.298210736,0.372578241
E01028988,0.269179004,1.407588739
E01028989,0.154320988,0.649350649
E01028990,3.094777563,7.64604811
E01028992,1.963190184,7.081403044
E01028993,2.583586626,8.255659121
E01028994,2.777777778,7.777777778
E01028995,0.747384155,3.03030303
E01028996,1.14379085,3.348909657
E01028997,1.70178282,4.792468977
E01028998,1.409618574,3.959484346
E01028999,0.136239782,3.873466753
E01029000,1.489757914,5.574043261
E01029001,1.048218029,2.877358491
E01029002,0.302114804,1.399580126
E01029003,2.399314482,9.599295465
E01029005,2.782324059,12.55093725
E01029006,0.383141762,0.945307225
E01029007,0.383141762,1.139351446
E01029009,0.863557858,2.039151713
E01029010,0.694444444,2.073365231
E01029011,0.423131171,0.96798213
E01029012,0.244798042,2.776375568
E01029013,1.652892562,7.220873786
E01029014,0,0
E01029016,1.649175412,6.559665038
E01029018,2.31436837,6.722689076
E01029019,4.020100503,14.73684211
E01029020,0.909090909,2.562459962
E01029021,2.398523985,5.551211884
E01029022,1.741654572,7.246376812
E01029023,1.76,5.457340507
E01029024,0.625651721,1.98446937
E01029025,0.49833887,1.835535977
E01029027,1.954887218,5.555555556
E01029028,0.169204738,1.334519573
E01029029,0.900900901,1.98019802
E01029030,0,0
E01029031,0,0.248447205
E01029032,0.965250965,2.24609375
E01029033,0.310559006,1.067615658
E01029034,0.328407225,1.550387597
E01029036,1.28342246,4.911906033
E01029037,1.210287443,4.468085106
E01029038,0.1447178,2.322738386
E01029039,0,0.538720539
E01029040,0.131752306,1.086956522
E01029041,1.775700935,7.48636589
E01029042,2.452316076,8.071135431
E01029043,0.673854447,3.229461756
E01029044,1.298701299,7.1682044
E01029045,0.541271989,3.012404017
E01029046,4.324894515,24.04287902
E01029047,0.918836141,5.164670659
E01029050,1.421800948,6.105491329
E01029051,1.187335092,11.54401154
E01029052,1.812366738,5.712936733
E01029053,4.396632367,15.16047297
E01029054,2.448979592,6.462984724
E01029055,1.090909091,1.941747573
E01029056,3.166986564,10.44585987
E01029057,2.992277992,11.62790698
E01029058,3.401360544,15.22580645
E01029059,3.021148036,13.46846847
E01029060,2.883506344,11.44455748
E01029062,0.624219725,2.966958867
E01029063,0.176366843,0.785237534
E01029064,0.956284153,3.150134048
E01029065,0.740740741,2.286087524
E01029066,0.384122919,1.460280374
E01029067,0,0.238095238
E01029068,1.657458564,6.613226453
E01029070,0.25146689,1.339109886
E01029071,0.540540541,1.868512111
E01029072,0,0.31466331
E01029073,0.343642612,0.854037267
E01029074,0.710479574,0.763358779
E01029075,0.294985251,0.821355236
E01029076,0,0
E01029077,3.083700441,13.65807068
E01029078,1.451905626,5.426356589
E01029079,0.882723834,3.473613894
E01029080,0.242424242,0.579374276
E01029081,1.342281879,3.510531595
E01029082,1.285714286,3.748125937
E01029083,0.490998363,2.56593015
E01029084,0.289017341,1.435406699
E01029085,1.301518438,4.816859007
E01029086,2.751322751,7.941437445
E01029089,1.377118644,2.885821832
E01029091,0,0
E01029092,0,0
E01029093,0,0
E01029094,0,0.304414003
E01029095,0,0.779510022
E01029096,0,0.114090131
E01029097,0,0
E01029098,0,0.231884058
E01029099,0,0
E01029100,0,0
E01029101,0,0
E01029102,0,0
E01029103,0,0.200803213
E01029104,0,0.387409201
E01029105,0.117233294,0.470311581
E01029106,0,0
E01029107,0,0
E01029108,0,0.198609732
E01029109,0,0
E01029110,0.186219739,0.503893724
E01029111,0.198807157,0.42408821
E01029112,0.459066565,1.752021563
E01029113,0.127877238,0.495662949
E01029114,0.135869565,0.858369099
E01029115,0.133155792,0.832266325
E01029116,0.52687039,1.328021248
E01029117,0.222222222,0.419161677
E01029118,0,0
E01029119,0,0
E01029120,0,0
E01029121,0.52173913,1.466992665
E01029122,0.609756098,2.599873177
E01029123,0.385356455,1.296456353
E01029124,1.73347779,5.797901712
E01029125,2.547770701,14.8255814
E01029126,1.280227596,3.921568627
E01029127,0.682593857,1.90300798
E01029128,2.357320099,5.493333333
E01029129,1.503759398,5.847457627
E01029130,1.594048884,3.262481463
E01029131,0.443655723,0.729040097
E01029132,0,0
E01029133,0.798722045,13.49337748
E01029134,0,0.529865125
E01029135,0.128700129,0.647058824
E01029136,2.296450939,7.054673721
E01029137,0.525624179,2.005899705
E01029138,0,0.205479452
E01029139,1.464128843,5.019556714
E01029142,0.143884892,0.325520833
E01029143,0,0
E01029144,1.121495327,1.97856554
E01029145,0,0.390117035
E01029147,2.170963365,5.973578403
E01029148,3.361344538,10.25015253
E01029149,1.63132137,6.81658468
E01029150,1.418439716,3.769230769
E01029151,2.037617555,7.259259259
E01029152,0.09380863,0.943396226
E01029153,1.653611836,5.803195963
E01029154,0.568828214,2.240750391
E01029155,1.343784994,3.811659193
E01029156,0.428265525,3.80952381
E01029157,2.307692308,7.336956522
E01029158,2.666666667,9.040717736
E01029159,0,0
E01029161,0,0
E01029162,0,0
E01029163,1.80608365,5.54029304
E01029164,0.27700831,4.271961492
E01029165,0.707964602,3.453947368
E01029166,1.805054152,7.027697396
E01029167,1.568154403,6.578947368
E01029168,0.911161731,1.865284974
E01029169,0.266666667,0.444691495
E01029170,0,0
E01029171,0,0.175978883
E01029172,0.304414003,0.392156863
E01029173,0.156494523,0.272479564
E01029174,0,0.536193029
E01029175,0.095328885,0.608166811
E01029176,0,0.068870523
E01029177,0.152671756,0.478087649
E01029178,1.219512195,3.112582781
E01029179,0.761904762,2.880288029
E01029180,0.445103858,1.658925017
E01029181,0.771604938,3.787878788
E01029182,0.132802125,1.379724055
E01029183,0.136986301,0.700525394
E01029184,0,0.66518847
E01029185,0.850159405,3.3125
E01029186,0.511508951,1.208053691
E01029187,0.37593985,1.944209637
E01029188,0.699300699,4.709677419
E01029189,0,0
E01029190,2.176870748,8.569454043
E01029191,1.960784314,3.795507359
E01029192,0.304414003,1.161103048
E01029193,1.369863014,7.154129406
E01029194,0.081366965,0.289855072
E01029195,0.132100396,0.465116279
E01029196,1.051248357,4.585152838
E01029197,1.003344482,4.555984556
E01029198,0.186219739,0.845503459
E01029199,0.658616905,2.37449118
E01029200,1.137800253,1.927710843
E01029201,0.697674419,3.778751369
E01029202,0,0.162999185
E01029203,0.855920114,2.553763441
E01029204,0.643086817,3.621399177
E01029205,0.12195122,1.275651692
E01029206,0.384122919,1.202749141
E01029207,0.279329609,1.402524544
E01029208,1.978417266,3.543913713
E01029209,0.318471338,1.167883212
E01029210,1.188903567,2.441671188
E01029211,1.203007519,4.475524476
E01029212,0.547445255,3.408071749
E01029213,0.996677741,4.153846154
E01029214,1.727447217,7.204116638
E01029215,1.061946903,2.864816473
E01029216,0.386597938,5.006105006
E01029217,0.637755102,1.765447667
E01029218,0.097751711,0.82484231
E01029219,1.246105919,6.756756757
E01029220,1.045296167,2.142857143
E01029221,2.177700348,10.16341172
E01029222,3.302509908,10.57747284
E01029223,3.886925795,12.89517471
E01029224,3.13174946,9.331476323
E01029225,0.175901495,0.376647834
E01029226,0.563697858,1.76879343
E01029227,0.521920668,1.585204756
E01029228,0.106269926,0.784494693
E01029229,0.36036036,1.520036849
E01029230,1.913043478,6.826964362
E01029231,0,0
E01029232,0,0.060132291
E01029233,0,0.225352113
E01029235,0,0.212916962
E01029236,0,0.129533679
E01029237,0,0.1156738
E01029238,0,0
E01029239,0.225988701,0.628930818
E01029240,0.14619883,0.499064255
E01029241,0.10940919,0.594421582
E01029242,0,0.555555556
E01029243,1.097560976,3.277674706
E01029244,0,0
E01029245,0.207253886,0.409649522
E01029246,0,1.1042098
E01029247,0,0
E01029248,0,0.521852577
E01029249,0,0
E01029250,0.173010381,0.304878049
E01029251,0,0.216450216
E01029252,0,0.146092038
E01029254,0,0.37037037
E01029255,0,0
E01029256,0.420168067,0.880669309
E01029257,0,0.274599542
E01029258,0.407608696,1.409277745
E01029259,0.750750751,2.131912059
E01029260,0.104058273,1.348504003
E01029261,2.394636015,12.52776544
E01029262,1.309635173,5.045278137
E01029263,0,0.274536719
E01029264,0,0
E01029265,0,0.071428571
E01029266,0,0.767459708
E01029267,1.633165829,6.466250709
E01029268,2.272727273,10.40669856
E01029269,1.077586207,3.089504771
E01029270,1.57480315,4.859563085
E01029271,1.118568233,2.487046632
E01029273,0,0.429184549
E01029274,0.489596083,1.814300961
E01029275,0.161030596,0.680272109
E01029276,0.487012987,0.867052023
E01029277,0,0.436681223
E01029278,0.909090909,6.369426752
E01029279,1.573676681,4.97794581
E01029280,0,0.112170499
E01029281,0.126742712,0.581057525
E01029282,0,0
E01029283,0,0
E01029284,0.754400671,2.12171971
E01029285,0.158227848,0.625244236
E01029286,0,0.366076876
E01029287,0.386100386,2.559055118
E01029288,0.142857143,0.924702774
E01029289,0.78817734,2.238046796
E01029290,0.298507463,0.911640954
E01029291,0,0.127959053
E01029292,0.285714286,1.035598706
E01029293,0,0.121359223
E01029294,0,0.650054171
E01029295,0,0
E01029296,0.118063754,0.254129606
E01029297,0,0
E01029298,0,0.142348754
E01029299,0.474495848,1.176470588
E01029300,0.358744395,1.410934744
E01029301,0.316957211,1.394230769
E01029302,0,0.283768445
E01029303,0.113765643,1.069518717
E01029304,0,0
E01029305,0,0
E01029306,0,0.406779661
E01029307,0,0
E01029308,0.528541226,1.261092947
E01029310,0,0.149179513
E01029311,0.097276265,0.432389937
E01029312,0.16,1.025641026
E01029313,0.132802125,1.243339254
E01029315,0,0.509461426
E01029316,0.637619554,3.024911032
E01029317,0.121065375,0.2034588
E01029319,0,1.333907057
E01029320,0.360144058,1.143510577
E01029321,1.672862454,6.700593723
E01029322,0.518134715,1.609195402
E01029324,0,0
E01029325,3.936411809,18.15384615
E01029326,2.269288956,7.233704293
E01029327,3.861386139,14.12345679
E01029328,3.433098592,12.09133368
E01029329,0.791855204,3.305785124
E01029330,2.218570255,8.892355694
E01029331,0.641025641,2.118933698
E01029333,1.342281879,5.546218487
E01029334,2.255639098,11.5350488
E01029335,3.378378378,21.3836478
E01029336,4.664484452,21.49579
E01029337,2.312138728,6.464924347
E01029338,7.684630739,28.32744405
E01029339,0.387596899,1.272264631
E01029341,2.893081761,12.28615863
E01029342,2.393162393,9.88700565
E01029343,0.488400488,3.631809643
E01029345,0.119331742,0.294117647
E01029346,0,0
E01029347,0,0
E01029348,0,0.232828871
E01029349,0,0
E01029350,0.133333333,0.470746469
E01029351,0,0
E01029352,0,0
E01029353,0,0.142755175
E01029354,0,0
E01029355,0.296735905,0.81120944
E01029356,0,0
E01029357,0.139082058,0.605326877
E01029358,0.194174757,0.151630023
E01029359,0.339847069,0.861731297
E01029360,0.387596899,1.368970013
E01029361,0,0
E01029362,0.132625995,0.358637179
E01029363,0,0
E01029364,0.128534704,0.176056338
E01029365,0.269179004,0.582901554
E01029366,0.12755102,0.659472422
E01029367,0,0.231588698
E01029368,0,0
E01029369,0,0
E01029370,0.166389351,0.288184438
E01029371,0,0
E01029372,0,0
E01029373,0,0.083160083
E01029374,0.203873598,0.312360553
E01029375,0,0.084210526
E01029376,0.134952767,0.401836969
E01029377,0,0
E01029378,0,0
E01029379,0,0
E01029380,0,0
E01029381,0.141043724,0.489168414
E01029382,0,0
E01029383,0.126582278,0.186219739
E01029385,0,0
E01029386,0.15503876,0.423429781
E01029387,0,0
E01029388,0.151057402,0.154320988
E01029389,0,0.412492634
E01029390,0,0
E01029391,0,0
E01029392,0.117096019,0.274473925
E01029393,0,0
E01029394,0,0
E01029395,0,0.133111481
E01029396,0,0
E01029397,0.094161959,0.153609831
E01029398,0,0
E01029399,0,0
E01029400,0,0
E01029401,0,0
E01029402,0,0
E01029403,0.159489633,0.583515682
E01029404,0,0
E01029405,0.443786982,2.079510703
E01029406,1.359223301,3.585346843
E01029407,0,0.117164616
E01029408,0,0
E01029409,0,0
E01029410,0,0
E01029411,1.346801347,4.290657439
E01029412,0.31152648,3.067484663
E01029413,0,0.142247511
E01029414,0.141843972,0.290191526
E01029415,0,0
E01029416,0.096432015,0.202088245
E01029417,0,0.13032146
E01029418,0,0
E01029419,0,0
E01029420,0,0
E01029422,1.840490798,5.415430267
E01029423,0.974930362,3.06122449
E01029424,0.442477876,1.310861423
E01029425,0.154320988,0.261894369
E01029426,0,0.167434073
E01029427,0,0
E01029428,0,0.289975145
E01029429,0,0.135501355
E01029430,0,0
E01029431,0,0
E01029432,0,0
E01029433,0,0
E01029434,0,0
E01029435,0,0.336247478
E01029436,0.116959064,0.541418517
E01029437,0,0.034879665
E01029438,0.152905199,0.340599455
E01029439,0,0
E01029440,0.539568345,1.000769823
E01029441,0.702576112,1.311866428
E01029442,0,0.29154519
E01029443,0.262123198,0.759345794
E01029444,0.133868809,0.268817204
E01029445,0,0
E01029446,0,0
E01029447,0,0.21574973
E01029448,0,0
E01029449,0.131061599,0.230680507
E01029450,0.152439024,0.261267146
E01029451,0.108813928,0.778642937
E01029452,0,0
E01029453,0,0
E01029454,0,0
E01029455,0,0
E01029456,0,0.14858841
E01029457,0,0
E01029458,0,0
E01029459,0,0
E01029460,0.66518847,1.458576429
E01029461,0.440528634,1.580020387
E01029462,0,0.114613181
E01029463,0.374531835,2.165506574
E01029464,0.952380952,3.250975293
E01029465,0.099304866,0.18492834
E01029466,0,0
E01029467,1.627670397,5.961251863
E01029468,0,0
E01029469,0.12254902,1.01010101
E01029470,0.15037594,0.643086817
E01029471,0,0
E01029472,0,0
E01029473,1.234567901,2.679127726
E01029474,0,0
E01029475,0,0
E01029476,0.156739812,0.142348754
E01029477,0.820793434,1.037217816
E01029478,0,0
E01029480,0,0
E01029482,0.144927536,1.124297314
E01029483,0,0
E01029484,0.114547537,0.35971223
E01029485,0,0
E01029486,0,0
E01029487,0,0
E01029488,0.403768506,0.90349076
E01029489,0,0
E01029490,0,0
E01029491,0.124533001,0.638051044
E01029492,0,0
E01029493,0,0
E01029494,0,0
E01029495,0,0.062695925
E01029496,0,0
E01029498,0.114285714,0.795228628
E01029499,0,0
E01029500,0,0.127145582
E01029501,0,0.251098556
E01029502,0.147492625,0.295857988
E01029503,0,0
E01029504,0,0.121580547
E01029505,0,0
E01029506,0.129701686,0.285714286
E01029507,0,0
E01029508,0.103412616,0.270392068
E01029509,0.536193029,1.826484018
E01029511,0,0
E01029512,0.106496273,0.268576544
E01029513,0,0.774102745
E01029514,0,0
E01029515,0.239520958,0.792811839
E01029516,0.576701269,2.63681592
E01029517,0.561797753,1.454716096
E01029518,0.163666121,0.442058731
E01029519,0,0.36900369
E01029520,0.321543408,0.648508431
E01029521,0.401606426,1.434548715
E01029522,0.44709389,1.003134796
E01029523,0,0.127469726
E01029524,0.124843945,0.513112885
E01029525,0,0.424403183
E01029526,0,0.237247924
E01029527,0,0
E01029528,0.180505415,0.427960057
E01029529,0,0
E01029531,0.279329609,0.598086124
E01029532,1.01744186,2.393617021
E01029533,0,0
E01029534,0,0
E01029535,0,0
E01029536,0.15128593,0.497159091
E01029537,0.15503876,0.707395498
E01029538,0,0
E01029539,0,0
E01029540,0,0
E01029541,0,0
E01029542,0,0
E01029543,0,0
E01029544,0,0
E01029545,0,0
E01029546,0,0
E01029547,0,0
E01029548,0,0
E01029549,0,0
E01029551,0,0.628535512
E01029552,0,0
E01029553,0,0.288184438
E01029554,0,0.047641734
E01029555,0.120627262,0.43715847
E01029556,0,0.161616162
E01029557,1.032702238,2.591093117
E01029558,0,0
E01029559,0,0
E01029560,0,0
E01029561,0,0
E01029562,0,0
E01029563,0,0
E01029564,0.178571429,0.45045045
E01029565,0,0
E01029566,0,1.856335755
E01029567,0.124843945,1.171393342
E01029568,0,0
E01029569,0.145560408,2.034120735
E01029570,0.317208565,0.777202073
E01029571,0.172413793,0.473933649
E01029572,0.294985251,1.157830591
E01029573,0,0.069300069
E01029574,0.136239782,0.459016393
E01029575,0,0.672430355
E01029576,0,0.028320589
E01029577,0,0.397350993
E01029578,0,0.186567164
E01029579,0.125156446,1.500938086
E01029580,0,0.300978179
E01029581,0,0
E01029582,0.242424242,0.647598489
E01029583,0,0
E01029584,0.352733686,0.492610837
E01029585,0,0
E01029586,0,0
E01029587,0,0
E01029588,0,0.249532127
E01029589,0.189035917,0.589721988
E01029590,0,0.145666424
E01029591,0,0
E01029593,0,0.076016724
E01029594,0.106951872,0.331674959
E01029595,0,0
E01029596,0,0
E01029597,0.153609831,0.135135135
E01029598,0.458190149,2.146341463
E01029599,0,0.388098318
E01029600,0,0.131752306
E01029601,0,0.132362674
E01029602,1.046025105,2.880886427
E01029603,0,0.283085633
E01029604,1.349948079,2.55653884
E01029605,0,0.741289844
E01029606,0,0.691562932
E01029607,0,0
E01029608,0,0.06385696
E01029609,0.114678899,0.419412822
E01029610,0,0
E01029611,0,0
E01029612,0,0
E01029613,0,0
E01029614,0,0
E01029615,0,0
E01029616,0,0
E01029617,0.970873786,2.689486553
E01029618,0.128700129,0.383877159
E01029619,0,0
E01029620,0,0
E01029621,0.157977883,0.268276325
E01029622,0.143061516,0.313087038
E01029623,0.197238659,0.425894378
E01029624,0.181818182,0.307692308
E01029625,0,0
E01029626,0.150829563,1.170351105
E01029627,0.146842878,0.353606789
E01029628,0.142857143,0.120918984
E01029629,0,0
E01029630,0,0.429491768
E01029631,0,0
E01029632,0,0
E01029633,0,0
E01029634,0,0
E01029635,0,0
E01029636,0,0
E01029637,0.141843972,0.089706212
E01029638,0.107642626,0.249376559
E01029639,0,0
E01029640,0,0
E01029641,0,0.794438928
E01029642,0,0
E01029643,0,0
E01029644,0,0
E01029645,0.174978128,0.390777648
E01029646,0.306748466,0.701083493
E01029647,0.102145046,0.612995505
E01029648,0,0
E01029649,0,0
E01029650,0.1447178,0.527009223
E01029651,0.15128593,0.258397933
E01029652,0,0.22675737
E01029653,0.375234522,0.667779633
E01029654,0.494559842,1.45735105
E01029655,0.110497238,0.208550574
E01029656,0.508905852,1.166018878
E01029657,0,0
E01029658,0,0.550964187
E01029659,0,0
E01029660,0.197433366,1.647875108
E01029661,0,0.205655527
E01029662,0,0
E01029663,0,0
E01029664,0,0
E01029665,0.382653061,0.361881785
E01029666,0,0
E01029667,0.81799591,1.700828609
E01029668,0.693240901,0.802334063
E01029669,0,0
E01029670,1.46627566,9.654731458
E01029671,0.136986301,0.334001336
E01029672,0,0.249066002
E01029673,0,0
E01029674,0,0
E01029675,0,0
E01029676,0.342465753,0.653594771
E01029677,0.164473684,0.268276325
E01029678,0,0
E01029679,0,0
E01029680,0.152439024,0.261951539
E01029681,0,0
E01029682,0.269541779,0.569259962
E01029683,0.173010381,0.733496333
E01029684,0,0
E01029685,0,0
E01029686,0,0
E01029687,0.544069641,3.034825871
E01029688,0.091575092,0.320898516
E01029689,0,0.057803468
E01029690,0,0
E01029691,0,0
E01029692,0.149253731,0.358422939
E01029693,0,0
E01029694,0.413650465,1.664476566
E01029695,0,0.083229297
E01029696,0.580551524,4.008746356
E01029697,0.862068966,2.937420179
E01029698,0.357995227,0.844594595
E01029699,0.102145046,0.969882593
E01029700,0,0.301431801
E01029702,0.149925037,0.38585209
E01029703,0.291120815,0.562851782
E01029704,0,0
E01029705,0,0
E01029706,0.626566416,1.758241758
E01029707,0,0
E01029708,0.216450216,0.931532371
E01029709,0,0
E01029710,0,0
E01029711,0.289435601,1.515151515
E01029712,0,0.045934773
E01029713,0.119904077,0.495594714
E01029714,0,0
E01029715,0,0
E01029716,0,0
E01029717,0,0
E01029718,0,0
E01029719,0,0.130633573
E01029720,0.723589001,0.742115028
E01029721,1.338688086,1.708358755
E01029722,0.139275766,0.172612198
E01029723,0,0.135317997
E01029724,0,0
E01029725,0.287356322,0.473071325
E01029726,0,0
E01029727,0,0
E01029728,0,0
E01029729,0,0
E01029733,1.096224117,3.263157895
E01029734,0,0
E01029735,0.103199174,0.402144772
E01029736,0.277777778,0.517330574
E01029737,0,0
E01029738,0,0
E01029739,0,0.13726836
E01029740,0,0
E01029741,0.142247511,0.440528634
E01029742,0.320512821,1.588042971
E01029743,0.359389039,1.067235859
E01029744,0.267141585,0.903119869
E01029745,0.278293135,0.562113547
E01029746,0,0.264026403
E01029747,0,0.185787274
E01029748,0.327868852,1.303680982
E01029749,0.116550117,0.547945205
E01029750,0.096246391,0.279552716
E01029751,0,0
E01029752,0,0
E01029753,0,0.539568345
E01029754,0,0
E01029755,0,0.147492625
E01029756,0.236127509,0.364014561
E01029757,0,0
E01029758,0,0.388098318
E01029759,0,0.114090131
E01029760,0,0
E01029761,2.810650888,9.391435011
E01029762,0.407608696,1.113172542
E01029763,0,0.255427842
E01029764,0,0
E01029765,0,0
E01029766,0,0
E01029767,0,0
E01029768,0.141043724,0.572883514
E01029769,0.354191263,0.889877642
E01029770,0,0
E01029771,0.394736842,0.372902424
E01029772,0,0
E01029773,0,0
E01029774,0,0
E01029775,1.137980085,3.428571429
E01029776,0.385109114,1.928530913
E01029777,0.299401198,0.802139037
E01029778,2.314250914,10.72234763
E01029779,0,0
E01029780,0,0
E01029781,0,0
E01029782,0.223463687,0.658895084
E01029783,0.409276944,1.313061507
E01029784,0.520291363,1.78163545
E01029785,0.136612022,0.169875425
E01029786,0.810372771,2.06185567
E01029787,0.406917599,0.77962578
E01029788,0.534759358,2.802967848
E01029789,1.072961373,2.506963788
E01029790,0,0
E01029791,0.285714286,1.01010101
E01029792,0.78817734,1.469353484
E01029793,0.282885431,0.529100529
E01029794,0.15576324,1.232032854
E01029795,2.088452088,6.859846245
E01029796,0.872093023,2.765273312
E01029797,7.460545194,31.76470588
E01029798,0.132625995,0.366748166
E01029799,0.115207373,0.202020202
E01029800,0,0
E01029801,9.25058548,31.59371493
E01029802,2.203182375,8.411732153
E01029803,3.026634383,8.196721311
E01029804,1.009174312,4.109589041
E01029805,0.390625,2.214242968
E01029806,0.557880056,1.341381623
E01029807,0.699300699,3.14232902
E01029808,0.131578947,0.656167979
E01029809,0,0
E01029810,0.167504188,0.575539568
E01029811,0.145772595,0.594451783
E01029812,0.790166813,2.715163934
E01029813,0.307377049,0.736987563
E01029814,0.837320574,2.112676056
E01029815,0,0
E01029816,0,0
E01029817,8.940397351,30.42220937
E01029818,0,0.069204152
E01029819,0.266666667,0.646678424
E01029820,0.105820106,0.233553912
E01029821,0,0
E01029822,0,0
E01029823,0,0.136147039
E01029824,0,0
E01029825,0,0
E01029826,0,0
E01029827,0,0
E01029828,0,0
E01029829,0,0
E01029830,0,0
E01029831,0.15015015,0.398142004
E01029832,0,0
E01029833,0,0.513808606
E01029834,0,0
E01029835,0.087642419,0.69726903
E01029836,0,0
E01029837,0,0
E01029838,0.265251989,1.105331599
E01029839,0.222717149,0.265251989
E01029840,0,0
E01029841,0,0
E01029842,0,0
E01029843,0,0
E01029844,0.200400802,0.163398693
E01029845,0,0
E01029846,0,0.059101655
E01029847,0,0
E01029848,0,0
E01029849,0,0.063979527
E01029850,0,0
E01029851,0.19193858,0.74801309
E01029852,0.12987013,0.2313476
E01029853,0,0.113636364
E01029854,0,0.06942034
E01029855,0.169204738,0.388852884
E01029856,0.168634064,0.215053763
E01029857,0,0
E01029858,0,0
E01029859,0,0
E01029860,0,0
E01029861,0,0.147383935
E01029862,0,0
E01029863,0,0
E01029864,0,0
E01029865,0.161812298,0.443318556
E01029867,0,0
E01029868,0,0.145560408
E01029869,0,0
E01029870,0,0
E01029871,0.751879699,1.99862164
E01029872,0.483091787,1.37704918
E01029873,1.232227488,5.284370802
E01029874,0.128369705,0.466472303
E01029875,1.945525292,3.70058873
E01029876,0.884086444,3.019213175
E01029877,0.51369863,1.665598975
E01029878,0.173913043,0.618238022
E01029879,0.407608696,0.915455035
E01029880,0.11627907,0.849707913
E01029881,0.985761227,3.763696999
E01029882,1.19047619,1.909150757
E01029883,0.325732899,1.241927471
E01029884,0,0.230414747
E01029885,0.187090739,0.588977703
E01029886,0.18018018,0.597460792
E01029887,0,0.486854917
E01029888,0,0
E01029889,0,0
E01029890,0,0.350058343
E01029891,0,0
E01029892,0.313479624,0.935960591
E01029894,0.556586271,0.976042591
E01029895,0.81300813,2.339688042
E01029896,0,0.621118012
E01029897,1.5625,3.130081301
E01029898,2.754820937,7.996001999
E01029899,0.825471698,2.459016393
E01029900,0.361445783,2.239641657
E01029901,1.210653753,3.646046702
E01029902,1.926977688,5.291723202
E01029903,0,0
E01029904,0.418410042,0.597371565
E01029905,0.197238659,1.172529313
E01029906,1.931818182,5.29443544
E01029907,0.910746812,2.973661852
E01029908,0.1447178,0.120845921
E01029909,0,0.064516129
E01029910,0,0
E01029911,1.637764933,6.594885599
E01029912,0,0
E01029913,0.17452007,0.359389039
E01029914,0,0.189393939
E01029915,0,0.082987552
E01029916,0,0.148148148
E01029917,0.114285714,0.145701797
E01029918,0.668896321,1.410934744
E01029919,0.129366106,0.936329588
E01029920,0.252737995,0.520833333
E01029921,0.175746924,0.726216412
E01029922,0.305343511,1.31826742
E01029923,0.164744646,0.129115558
E01029925,0.626678603,2.067464635
E01029926,0,0.238948626
E01029927,0.343642612,1.308485329
E01029928,0.102354145,0.549752611
E01029929,0,0
E01029930,0,0
E01029937,0.185528757,1.021711367
E01029938,0,0
E01029939,0,0.060827251
E01029940,0.330578512,0.525525526
E01029941,1.184834123,2.52331322
E01029942,0,0.328731098
E01029944,0,0
E01029945,0.385356455,2.030869212
E01029946,0,0.37470726
E01029947,0.329760923,1.570680628
E01029949,0.544959128,1.895424837
