OA21CD,SMEDebt
E00001498,8580.79
E00001499,3207.83
E00001500,4271.46
E00001503,11397.9
E00001504,2309.46
E00001505,10371.14
E00001506,2689.86
E00001507,27355.72
E00001508,5518.86
E00001509,9395.25
E00001511,3424.06
E00001512,2986.29
E00001514,7269.38
E00001516,3548.85
E00001517,9964.08
E00001518,4035.87
E00001519,3621.78
E00001520,9530.8
E00001521,12476.44
E00001522,6697.77
E00001523,3163.57
E00001524,10585.6
E00001525,6082
E00001526,9444.08
E00001527,12978.81
E00001528,7459.69
E00001529,9054.75
E00001530,10681.74
E00001531,12931.23
E00001534,3645.51
E00001535,11636.04
E00001536,2695.24
E00001537,7992.69
E00001538,9907.07
E00001539,3209.12
E00001540,4849.37
E00001541,5056.61
E00001542,7486.68
E00001543,7091.36
E00001544,7607.08
E00001545,7536.81
E00001546,6341.27
E00001547,9132.92
E00001548,5322.37
E00001549,5047.62
E00001550,5186.59
E00001551,6063.76
E00001552,4477.5
E00001553,4795.55
E00001554,5755.8
E00001555,4266.95
E00001556,4919.26
E00001557,4477.63
E00001558,5492.14
E00001559,5173.47
E00001560,5458.84
E00001561,5731.28
E00001562,5529.1
E00001563,5748.51
E00001564,5166.99
E00001565,6112.67
E00001566,7493.14
E00001567,4770.34
E00001568,7589.17
E00001570,7178.55
E00001571,2565.4
E00001572,4871.36
E00001574,6740.6
E00001575,6094.93
E00001576,7891.09
E00001577,6473.89
E00001578,6933.87
E00001579,6823.8
E00001580,7221.88
E00001581,4928.3
E00001582,7425.06
E00001583,8031.75
E00001584,8606.44
E00001585,7472.66
E00001586,8010.83
E00001587,7989.94
E00001588,8454.53
E00001589,8078.5
E00001590,7553.31
E00001591,2450.53
E00001592,622.63
E00001593,712.99
E00001594,700.62
E00001595,586.25
E00001596,1960.56
E00001597,1975.74
E00001598,1337.94
E00001599,2378.31
E00001600,2508.66
E00001601,669.58
E00001602,710.62
E00001603,703.75
E00001604,683.03
E00001605,1135.01
E00001606,665.5
E00001607,639.92
E00001608,654.45
E00001609,648.42
E00001610,682.93
E00001611,794.81
E00001612,924.34
E00001613,617.98
E00001614,697.14
E00001615,655.63
E00001616,932.3
E00001617,614.99
E00001618,696.65
E00001619,556.02
E00001620,628.37
E00001621,798.46
E00001622,613.05
E00001623,879.74
E00001624,1233.49
E00001625,1747.29
E00001626,1780.6
E00001627,1509.36
E00001628,2194.37
E00001629,1735.19
E00001630,1784.37
E00001631,2051.11
E00001633,1801.48
E00001634,2088.91
E00001635,1931.9
E00001636,2061.84
E00001637,1849.43
E00001638,2439.03
E00001639,2184.87
E00001640,1907.95
E00001641,2402.47
E00001642,2250.46
E00001643,1676.36
E00001644,1901.09
E00001645,2294.76
E00001646,2603.75
E00001647,2096.7
E00001648,2463.91
E00001649,1963.64
E00001650,2065.52
E00001651,1632.84
E00001652,2178.37
E00001653,2069.56
E00001654,1505.16
E00001655,2021.72
E00001656,1738
E00001657,1689.37
E00001658,1997.18
E00001659,2364.94
E00001660,2068.02
E00001661,2059.46
E00001662,1317.68
E00001663,1142.97
E00001664,1156.7
E00001665,1268.46
E00001666,1185.59
E00001667,1250.16
E00001668,1668.01
E00001669,1360.17
E00001670,1435.81
E00001671,1136.55
E00001672,1254.4
E00001673,1279.29
E00001674,1437.41
E00001675,1214.08
E00001676,1284.76
E00001677,1114.84
E00001678,1207.48
E00001679,1126.3
E00001680,1399.85
E00001681,1198.54
E00001682,1260.54
E00001683,1301.12
E00001684,1520.8
E00001685,1270.71
E00001686,1168.55
E00001687,1275.17
E00001688,1244.11
E00001689,1494.89
E00001690,1285.73
E00001691,1387.12
E00001692,1125.45
E00001693,1301.73
E00001694,1090.44
E00001695,2239.92
E00001696,1176.01
E00001697,1238.13
E00001698,1317.39
E00001699,1281.75
E00001700,2903.46
E00001701,993.47
E00001702,2148.2
E00001703,2961.41
E00001704,1284.13
E00001705,1204.72
E00001706,1396.78
E00001707,985.51
E00001708,1277.6
E00001709,2428.69
E00001710,1074.78
E00001711,1177.83
E00001712,2296.63
E00001713,2254.8
E00001714,1318.38
E00001715,2180.11
E00001716,2884.86
E00001717,2912.24
E00001718,2684.61
E00001719,2867.58
E00001720,1292.32
E00001721,1696.53
E00001722,1313.09
E00001723,1409.97
E00001724,1410.98
E00001725,3100.46
E00001726,2299.94
E00001727,1289.86
E00001728,675.28
E00001729,950.61
E00001730,1076.26
E00001731,1003.76
E00001732,789.78
E00001733,661.25
E00001734,755.32
E00001735,1000.13
E00001736,842.43
E00001737,660.13
E00001738,1041.06
E00001739,451.6
E00001740,719.7
E00001741,792.09
E00001742,1116.56
E00001743,744.32
E00001744,1126.4
E00001745,1006.45
E00001746,877.92
E00001747,671.06
E00001748,660.66
E00001749,984.55
E00001750,985.04
E00001751,785.06
E00001752,950.86
E00001753,877.31
E00001754,1017.66
E00001755,750.24
E00001756,1005.9
E00001757,921.5
E00001758,1006.24
E00001759,825.94
E00001760,909.58
E00001761,2815.64
E00001762,2128.04
E00001763,2138.81
E00001764,733.37
E00001765,1179.28
E00001766,1059.55
E00001767,1088.59
E00001768,1442.8
E00001769,984.54
E00001770,1006.48
E00001771,2082.77
E00001772,2329.62
E00001773,2971.15
E00001774,1902.92
E00001775,3191.02
E00001776,2245.98
E00001777,3016.77
E00001778,2813.1
E00001779,3246.87
E00001780,2753.44
E00001781,2854.31
E00001782,2150.97
E00001783,2447.46
E00001784,3037.1
E00001785,1860.27
E00001786,2093
E00001788,3268.93
E00001789,3110.92
E00001790,2243.49
E00001791,1950.4
E00001792,2275.44
E00001793,999.51
E00001794,924.07
E00001795,1046.92
E00001796,1341.99
E00001797,662.03
E00001798,816.25
E00001799,1389.44
E00001800,1237.12
E00001802,809.83
E00001803,1229.08
E00001804,1099.8
E00001805,1292.9
E00001806,1353.83
E00001807,1031.42
E00001808,798.1
E00001809,725.76
E00001810,705.57
E00001811,652.65
E00001812,568.88
E00001813,793.65
E00001814,1098.29
E00001815,680.46
E00001816,680.94
E00001817,661.41
E00001818,719.16
E00001819,1144.28
E00001820,1178.42
E00001821,1537.1
E00001822,1683.42
E00001823,1419.33
E00001824,1196.19
E00001825,1257.65
E00001826,1477.98
E00001827,2196.78
E00001828,1413.59
E00001829,1290.93
E00001830,1302.76
E00001831,2343.09
E00001832,2289.43
E00001833,2475.55
E00001834,1356.54
E00001835,2736.2
E00001836,2656.08
E00001837,2685.29
E00001838,2717.14
E00001839,2233.94
E00001840,2489.46
E00001841,2511.06
E00001843,2387.08
E00001844,2832.89
E00001845,2298.08
E00001846,2690.84
E00001847,2382.03
E00001849,3211.23
E00001851,2664.06
E00001852,2004.28
E00001853,1443.34
E00001854,1633.15
E00001855,1466.8
E00001856,1532.35
E00001857,1431.65
E00001858,1846.21
E00001859,2156.25
E00001860,3413.29
E00001861,2496.38
E00001862,3220.29
E00001864,2894.09
E00001865,3236.53
E00001866,3017.71
E00001867,3046.05
E00001868,2879.92
E00001869,3393.58
E00001870,1728.99
E00001871,1716.47
E00001872,3767.65
E00001873,3098.34
E00001874,4771.27
E00001875,3733.61
E00001876,1710.66
E00001877,4909.92
E00001878,1824.98
E00001879,1989.24
E00001880,1517.5
E00001881,1498.45
E00001882,1814.47
E00001883,2047.72
E00001884,1615.11
E00001885,3833.34
E00001886,1716.92
E00001887,2596.06
E00001888,3507.69
E00001889,3044.07
E00001890,4982.61
E00001891,3054.51
E00001892,4349.85
E00001893,5315.62
E00001894,4364.76
E00001895,4087.13
E00001896,4341.49
E00001897,3687.54
E00001898,3980.88
E00001899,1701.27
E00001900,1609.74
E00001901,1608.53
E00001902,1556.66
E00001903,1720.23
E00001904,878.88
E00001905,2389.78
E00001906,3055.09
E00001907,1122.13
E00001908,1108.85
E00001909,737.36
E00001910,645.81
E00001911,961.38
E00001912,2827.42
E00001913,746.45
E00001914,859.94
E00001915,820.94
E00001916,2723.08
E00001917,3436.79
E00001918,995.37
E00001919,1180.04
E00001920,3293.05
E00001921,879.72
E00001922,2622.72
E00001923,956.32
E00001924,933.13
E00001925,1038.67
E00001926,2765.17
E00001927,2329.21
E00001928,2236.27
E00001929,849.54
E00001930,756.55
E00001931,792.22
E00001932,1132.82
E00001933,949.94
E00001934,770.07
E00001935,1038.68
E00001936,1056.42
E00001937,876.4
E00001938,882.63
E00001939,906.6
E00001940,884.46
E00001941,897.98
E00001943,1485.89
E00001944,1288.85
E00001945,1378.95
E00001946,1512.08
E00001947,1374.38
E00001948,1441.11
E00001949,1352.97
E00001950,1312.84
E00001951,1193.35
E00001952,1355.39
E00001953,1464.66
E00001954,1467.99
E00001955,1355.17
E00001956,1617.67
E00001957,1190.64
E00001958,1573.21
E00001959,1532.77
E00001960,1387.52
E00001961,1418.11
E00001962,1224.68
E00001963,1489.65
E00001964,1415.92
E00001965,1461.22
E00001966,1426.15
E00001967,1215.42
E00001968,1026.45
E00001969,1010.39
E00001970,948.89
E00001971,942.4
E00001972,1626.02
E00001973,1745.48
E00001974,1944.07
E00001975,1914.93
E00001976,1526.85
E00001977,1326.91
E00001980,1408.12
E00001982,1172.39
E00001983,1230.67
E00001984,2392.43
E00001985,2035.01
E00001986,1773.23
E00001987,1662.53
E00001988,2115.83
E00001989,1464.61
E00001990,1791.71
E00001991,1762.02
E00001993,1648.78
E00001994,1701.84
E00001995,1894.68
E00001996,1629.79
E00001997,1719.39
E00001998,1506.23
E00002000,1855.88
E00002001,1409.01
E00002002,1308.45
E00002004,1302.6
E00002005,1442.29
E00002006,974.03
E00002007,924.66
E00002008,872.22
E00002009,1339.84
E00002010,1226.95
E00002011,875.82
E00002012,931.57
E00002013,882.63
E00002014,995.83
E00002015,914.83
E00002016,927.2
E00002017,987.19
E00002018,927.83
E00002019,1245.91
E00002020,984
E00002021,943.46
E00002022,1288.64
E00002023,961.04
E00002024,1076.53
E00002025,1024.45
E00002026,1006.92
E00002027,799
E00002028,1085.61
E00002029,1313.06
E00002030,953.83
E00002031,969.14
E00002032,1221.58
E00002033,1176.11
E00002034,1345.47
E00002035,1181.82
E00002036,1471.77
E00002037,1420.79
E00002038,872.78
E00002039,1643.46
E00002040,1911.99
E00002042,1190.41
E00002043,1062.88
E00002044,1973.4
E00002045,1652.07
E00002046,1992.43
E00002047,2138.1
E00002048,1294.09
E00002049,1625.06
E00002050,1007.1
E00002051,2695.39
E00002052,906.19
E00002053,1138.09
E00002054,915.06
E00002055,968.98
E00002056,767.62
E00002057,850.14
E00002058,1082.06
E00002059,664.96
E00002060,604.58
E00002061,719.33
E00002062,552.67
E00002063,861.79
E00002064,564.13
E00002065,629.31
E00002066,765.37
E00002067,602.13
E00002068,1116.96
E00002069,1278.53
E00002070,1214.09
E00002072,1798.22
E00002073,2824.17
E00002075,2368.76
E00002076,3276.84
E00002077,4840.02
E00002078,4960.96
E00002079,2984.69
E00002080,2981.64
E00002081,2911.67
E00002082,3001.2
E00002083,5070.13
E00002084,3873.38
E00002085,3436.83
E00002086,3103.55
E00002087,3297.14
E00002088,3418.54
E00002089,2832.39
E00002090,1354.49
E00002091,4164.89
E00002092,6707.07
E00002093,1207.6
E00002094,5017.4
E00002095,2651.62
E00002096,4175.52
E00002097,4835.11
E00002098,4798.52
E00002099,1298.05
E00002100,3740.72
E00002101,3453.65
E00002102,4983.37
E00002103,3855.96
E00002104,4784.15
E00002105,3725.5
E00002106,2561.28
E00002107,2931.1
E00002108,1523.41
E00002109,1392.26
E00002110,1560.22
E00002111,804.92
E00002112,1406.66
E00002114,1338.88
E00002115,1755.85
E00002117,1962.46
E00002118,1533.73
E00002120,1351.99
E00002121,1832.09
E00002123,1504.67
E00002124,1566.91
E00002125,1689.71
E00002126,1595.82
E00002127,1271.34
E00002128,1556.33
E00002129,1505.11
E00002130,1523.1
E00002131,1593.85
E00002132,1268.54
E00002133,1125.95
E00002134,1657.93
E00002135,1599.14
E00002136,886.51
E00002137,1382.86
E00002138,1655.44
E00002139,1867.76
E00002140,1697.46
E00002141,1643.45
E00002142,1571.54
E00002143,1411.14
E00002144,1311.25
E00002145,1308.89
E00002146,805.92
E00002147,744.32
E00002148,1445.89
E00002149,1580.32
E00002150,981.02
E00002151,1566.18
E00002152,1464.45
E00002153,664.75
E00002154,1228.81
E00002155,1618.82
E00002156,1481.79
E00002157,687.2
E00002158,1391.31
E00002159,1762.62
E00002160,1473.38
E00002161,1375.63
E00002162,1391.55
E00002163,1110.31
E00002164,1331.76
E00002165,723.91
E00002166,1724.93
E00002167,1463.99
E00002168,1312.53
E00002169,1542.03
E00002170,854.35
E00002171,1446.33
E00002172,1376.26
E00002173,703.5
E00002174,1351.65
E00002175,2792.3
E00002176,6090.12
E00002177,2469.26
E00002178,2208.56
E00002179,2497.95
E00002180,6740.74
E00002181,2073.17
E00002182,3163.33
E00002183,1861.15
E00002184,3042.5
E00002185,2259.86
E00002186,2839.67
E00002187,2889.76
E00002188,2911.36
E00002189,2635.41
E00002190,2922.78
E00002191,2544.4
E00002192,2954.87
E00002193,3071.76
E00002194,3060.4
E00002195,2836.35
E00002196,6780.78
E00002197,2157.71
E00002198,3063.34
E00002199,2705.52
E00002200,6125.56
E00002201,2744.22
E00002202,2529.49
E00002203,6498.59
E00002204,2408.93
E00002205,2000.01
E00002206,2311.57
E00002207,2107.23
E00002208,704.88
E00002209,755.09
E00002210,786.13
E00002211,816.61
E00002212,623.02
E00002213,1173.43
E00002214,720.37
E00002215,685.23
E00002216,743.83
E00002217,692.5
E00002218,723.64
E00002219,734.77
E00002220,677.61
E00002221,799.04
E00002222,977.75
E00002223,698.99
E00002224,878.61
E00002225,771.75
E00002226,744.57
E00002227,868.02
E00002228,678.04
E00002229,650.52
E00002230,732.81
E00002231,668.84
E00002232,680.74
E00002233,677.46
E00002234,647.83
E00002235,738.19
E00002236,816.21
E00002237,680.99
E00002238,749.26
E00002239,703.76
E00002240,3494.99
E00002241,1582.18
E00002242,1088.89
E00002243,995.28
E00002244,1231.65
E00002245,1393.39
E00002246,1090.19
E00002247,1366.74
E00002248,1424.82
E00002249,1455.01
E00002250,1476.06
E00002251,2120.64
E00002252,3169.04
E00002253,1632.14
E00002254,1361.33
E00002255,1270.72
E00002256,1572.66
E00002257,1435.16
E00002258,1499.63
E00002260,1485.67
E00002261,1550.53
E00002262,1349.87
E00002263,2346.21
E00002264,1579.07
E00002265,1476.1
E00002266,2398.17
E00002267,1990.37
E00002268,1275.69
E00002269,1208.68
E00002270,1265.62
E00002271,1422.81
E00002272,1287.02
E00002273,1248.16
E00002274,1334.27
E00002275,1703.93
E00002279,1532.71
E00002280,1248.93
E00002281,1693.67
E00002282,1515.3
E00002283,1603.81
E00002284,1275.31
E00002285,1239.55
E00002286,1378.84
E00002287,1557.96
E00002288,1440.1
E00002289,1485.31
E00002290,1422.79
E00002291,1287.91
E00002292,1216.92
E00002293,1323.6
E00002294,1280.35
E00002296,1345.22
E00002297,1976.18
E00002298,1194.14
E00002299,1535.95
E00002300,1903.65
E00002301,1450.93
E00002302,1844.11
E00002303,1806.8
E00002304,1946.17
E00002305,1692.8
E00002306,1531.19
E00002307,1698.04
E00002308,1640.9
E00002309,1234.13
E00002310,2628.77
E00002311,2970.48
E00002312,2712.32
E00002314,3627.9
E00002316,3361.97
E00002319,3701.24
E00002321,3396.86
E00002323,3473.22
E00002324,3332.37
E00002325,2971.88
E00002326,3788.22
E00002327,3677.13
E00002328,3555.99
E00002329,3286.81
E00002330,3633.56
E00002331,2800.34
E00002333,3175.23
E00002334,3867.87
E00002336,3092.73
E00002337,4062.33
E00002339,4841.62
E00002340,3008.79
E00002341,4013.29
E00002343,3698.41
E00002345,1998.09
E00002346,2147.72
E00002347,2175.62
E00002348,3254.51
E00002349,2185.5
E00002350,1756.96
E00002351,2100.16
E00002352,2296.49
E00002353,2132.46
E00002354,2972.95
E00002355,2112.89
E00002356,3597.59
E00002357,3638.05
E00002358,2195.45
E00002359,2387.3
E00002360,2546.63
E00002361,2230.62
E00002362,2112.42
E00002363,2769.96
E00002364,2590.22
E00002365,2409.71
E00002366,2370.27
E00002367,2150.55
E00002368,2083.93
E00002369,2465.49
E00002370,2332.44
E00002372,2155.45
E00002373,2798.96
E00002374,2492.15
E00002375,2609.54
E00002376,2164.08
E00002377,2490.49
E00002378,3625.68
E00002379,2559.56
E00002380,3304.52
E00002381,2536.75
E00002382,3072.93
E00002383,2685.75
E00002385,4006.92
E00002386,2216.21
E00002387,4790.08
E00002388,3286.21
E00002389,2297.25
E00002390,2289.02
E00002391,5088.65
E00002392,2076.25
E00002393,2566.82
E00002394,1752.07
E00002395,2361.5
E00002396,2680.45
E00002397,3397.05
E00002398,3119.91
E00002399,2291.2
E00002400,2459.59
E00002401,2744.2
E00002402,2505.88
E00002403,2201.21
E00002404,2537.3
E00002405,2300.4
E00002406,1834.83
E00002407,1791.35
E00002408,1338.11
E00002409,3047.01
E00002410,2096.15
E00002411,2354.28
E00002412,2742.37
E00002413,3586.04
E00002414,1676.08
E00002415,2611.75
E00002416,4779.17
E00002417,1673.71
E00002418,6682.62
E00002419,2305.27
E00002420,3023.14
E00002421,3252.23
E00002422,3463.52
E00002423,3277.83
E00002424,3423.17
E00002426,3243.79
E00002427,3141.72
E00002428,3064.53
E00002429,2941.01
E00002430,3468.35
E00002431,3235.68
E00002432,3006.38
E00002433,2845.12
E00002434,3529.52
E00002435,3359.26
E00002436,3272.66
E00002437,3527
E00002438,3231.54
E00002439,3635.36
E00002440,2966.1
E00002441,3787.98
E00002442,2895.83
E00002444,3366.34
E00002445,3711.51
E00002446,2795.07
E00002448,3974.66
E00002449,2959.89
E00002450,3484.11
E00002451,4319.35
E00002452,2090.49
E00002453,3990.4
E00002454,3367.4
E00002455,3896.82
E00002456,2843.42
E00002457,6543.78
E00002458,2938.53
E00002459,2042.2
E00002460,2219.3
E00002461,3527.16
E00002462,2413.32
E00002463,2427.45
E00002464,1499.57
E00002465,2940.15
E00002466,1898.71
E00002467,2047.26
E00002468,4229.55
E00002469,2645.88
E00002470,2602.47
E00002471,3848.04
E00002472,2492.26
E00002473,2525.67
E00002474,1316.67
E00002475,3021.54
E00002476,5507.56
E00002477,1244.86
E00002478,1407.41
E00002479,2560.77
E00002480,2620.24
E00002481,2329.35
E00002482,1837.25
E00002483,5639.4
E00002484,7745.56
E00002486,834.64
E00002487,2570.1
E00002488,3204.44
E00002489,3355.4
E00002490,2690.81
E00002491,3587.96
E00002492,3053.53
E00002493,3304.4
E00002494,3291
E00002495,2812.25
E00002496,1847.19
E00002497,1889.7
E00002498,2552.42
E00002499,2069.1
E00002500,1970.73
E00002501,2820.51
E00002502,2037.42
E00002503,2435.29
E00002504,2155.95
E00002505,2328.89
E00002506,1822.27
E00002507,2276.32
E00002508,2628.25
E00002509,1982.2
E00002510,3062.25
E00002511,2322.42
E00002512,4164.85
E00002513,2095.98
E00002514,2556.06
E00002515,2420.76
E00002516,3048.6
E00002517,3468.74
E00002518,2296.69
E00002520,4522.93
E00002521,3523.09
E00002522,3153.56
E00002523,3565.49
E00002524,4222.89
E00002526,3778.72
E00002527,2720.5
E00002528,2489.38
E00002529,1821.78
E00002530,2309.71
E00002531,945.03
E00002533,1037.05
E00002534,1041.64
E00002535,2015.34
E00002536,896.84
